,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_def,Blocks,OwnG,Drb_off,Fouled,Off,Disp,UnsTch,AvgP,PSp,Crosses,LonB,ThrB
344,Luca Marrone,Crotone,34," D(C),DMC",18(3),1589,-,-,8,-,0.2,87.5,1,-,6.21,1.2,1.2,1.7,0.7,2.6,0.4,0.5,1,-,0.5,-,-,-,48.5,87.5,-,2.2,-
345,Maxime Busi,Parma Calcio 1913,24," D(R),M(R)",11(13),1190,-,1,3,-,0.3,84.7,0.4,-,6.21,1,0.7,1,0.2,1.1,0.7,-,-,0.5,0.3,-,0.2,0.2,26.9,84.7,0.4,1.7,-
346,Vladimir Golemic,Crotone,32, D(C),26(4),2338,2,-,4,1,0.2,85.5,1.5,-,6.19,1.1,1.3,1,0.8,3.2,0.2,0.9,-,0.1,0.3,-,0.2,0.2,43.1,85.5,-,2,-
347,Sebastiano Luperto,Crotone,27, D(CL),22(1),1886,-,-,3,1,0.2,81.9,1.2,-,6.19,1.7,1.2,1.2,0.3,3.1,0.5,0.3,-,0.2,0.8,-,0.1,0.1,43.9,81.9,-,1.9,-
348,Borja Valero,Fiorentina,39, M(CL),4(16),481,-,-,3,-,0.3,91.4,0.1,-,6.18,0.7,0.3,0.5,-,0.1,0.6,0.1,-,0.3,0.8,0.1,0.6,0.6,14.6,91.4,-,0.6,-
349,Danilo Cataldi,Lazio,29, M(C),4(15),561,-,-,4,-,0.3,86.3,0.1,-,6.17,0.4,0.5,0.5,0.1,0.3,0.7,0.1,-,0.4,0.2,-,0.1,0.1,20.7,86.3,0.4,0.7,-
350,Jacopo Petriccione,Crotone,29, M(C),11(9),958,-,-,5,1,0.2,86.5,0.1,-,6.16,0.7,0.4,0.9,-,0.5,0.8,0.1,-,0.1,0.9,-,0.2,0.2,24.4,86.5,0.1,1.8,0.1
351,Valon Behrami,Genoa,39, M(C),8(18),885,-,-,1,1,0.2,75.5,0.5,-,6.15,0.8,0.3,1.1,-,0.3,0.7,0.2,-,-,0.8,-,0.1,0.1,8.2,75.5,-,0.3,-
352,Andreas Pereira,Lazio,28, M(CLR),3(23),527,1,2,5,1,0.5,76.6,0.1,-,6.13,0.2,-,0.5,-,0.1,0.4,-,-,0.3,0.3,0.1,0.4,0.4,8.9,76.6,0.3,0.7,-
353,Simon Sohm,Parma Calcio 1913,23, M(C),8(10),894,1,-,1,-,0.3,84.5,0.5,-,6.12,1,0.3,0.4,0.1,0.3,0.8,-,-,0.4,0.2,0.1,0.8,0.8,23.3,84.5,-,0.8,-
354,Eduardo Henrique,Crotone,28, M(C),8(10),921,1,-,4,-,0.5,82.2,0.5,-,6.05,0.3,0.4,1,-,0.4,0.5,0.1,-,0.7,0.8,0.1,0.9,0.9,21.8,82.2,-,0.4,-
355,Andrea Rispoli,Crotone,35," D(R),M(R)",5(14),649,-,-,4,-,0.2,72.0,0.2,-,6.02,0.3,0.3,0.4,0.1,0.6,0.3,0.2,-,0.1,0.2,0.1,0.2,0.2,12.8,72.0,0.4,0.4,-
