,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_def,Blocks,OwnG,Drb_off,Fouled,Off,Disp,UnsTch,AvgP,PSp,Crosses,LonB,ThrB,Pts
92,Karim Onisiwo,Mainz 05,32,AM,32,1726,4,6,3,0,1.3,64.1,1.8,2,6.79,0.8,0.2,1.1,0.0,0.3,0.3,0.1,0,1.4,1.7,0.3,1.4,1.4,9.8,64.1,0.1,0.1,0.0,0.27419354838709675
93,Kenan Karaman,Fortuna Duesseldorf,30,AM,20,1358,6,1,4,0,1.6,66.6,2.3,1,6.83,0.6,0.1,0.6,0.0,0.4,0.3,0.2,0,1.1,1.2,0.4,1.6,1.6,16.0,66.6,0.1,0.3,0.0,0.16129032258064516
94,Dawid Kownacki,Fortuna Duesseldorf,27,AM,20,1091,0,0,4,0,1.3,68.4,2.0,0,6.4,0.7,0.3,1.1,0.0,0.3,0.5,0.1,0,1.0,1.3,0.1,0.7,0.7,14.4,68.4,0.1,0.4,0.0,0.16129032258064516
95,Serge Gnabry,Bayern Munich,28,AM,27,1654,10,2,4,0,2.2,83.5,0.3,1,7.18,1.4,1.0,0.8,0.0,0.1,0.7,0.0,0,0.9,0.8,0.2,0.9,0.9,28.3,83.5,0.5,0.8,0.0,1.0
96,Jadon Sancho,Borussia Dortmund,24,AM,26,2069,8,11,0,0,2.0,82.4,0.1,4,7.54,0.7,0.6,0.0,0.0,0.2,0.3,0.0,0,3.0,0.8,0.3,1.3,1.3,50.2,82.4,1.0,0.8,0.2,0.7741935483870968
97,Giovanni Reyna,Borussia Dortmund,21,AM,32,1984,4,5,1,0,1.2,83.1,0.5,2,6.81,0.8,0.3,0.8,0.0,0.3,0.5,0.0,0,1.4,1.5,0.1,1.4,1.4,27.3,83.1,0.4,0.4,0.1,0.7741935483870968
98,Daichi Kamada,Eintracht Frankfurt,27,AM,32,2376,5,12,3,0,1.2,78.0,0.5,1,6.93,1.5,0.4,1.3,0.0,0.7,1.0,0.0,0,1.0,0.9,0.2,1.3,1.3,28.0,78.0,0.8,1.0,0.0,0.7096774193548387
99,Amin Younes,Eintracht Frankfurt,30,AM,26,1401,3,3,5,0,1.3,76.6,0.0,1,6.77,1.0,0.5,1.5,0.0,0.2,1.0,0.0,0,2.0,1.0,0.2,1.2,1.2,23.5,76.6,0.4,1.0,0.0,0.7096774193548387
100,Matheus Cunha,Hertha Berlin,24,AM,27,2156,7,4,9,0,2.6,70.9,0.7,5,7.33,1.3,1.1,1.7,0.0,0.3,1.3,0.1,0,3.0,2.8,0.2,2.5,2.5,23.1,70.9,1.2,1.7,0.0,0.3064516129032258
101,Dodi Lukébakio,Hertha Berlin,26,AM,29,1870,5,5,2,1,1.4,76.4,0.8,0,6.65,0.7,0.4,1.2,0.0,0.2,0.4,0.0,0,1.3,1.1,0.7,1.4,1.4,17.2,76.4,0.3,1.0,0.0,0.3064516129032258
102,Josip Brekalo,Wolfsburg,25,AM,29,1825,7,3,1,0,1.6,77.0,0.3,2,6.83,0.8,0.6,0.3,0.0,0.1,0.7,0.0,0,1.0,0.6,0.1,1.1,1.1,27.4,77.0,0.7,1.1,0.0,0.7258064516129032
103,Maximilian Philipp,Wolfsburg,30,AM,24,1115,6,2,3,0,1.3,76.0,0.4,1,6.58,0.6,0.3,0.7,0.0,0.1,0.7,0.0,0,0.5,0.5,0.2,0.3,0.3,14.9,76.0,0.1,0.4,0.0,0.7258064516129032
104,Dani Olmo,RB Leipzig,25,AM,32,2207,5,9,1,0,2.4,77.6,0.8,2,6.95,0.7,0.4,0.6,0.0,0.7,0.6,0.0,0,1.0,1.2,0.1,1.2,1.2,38.0,77.6,0.2,1.3,0.1,0.7903225806451613
105,Yussuf Poulsen,RB Leipzig,29,AM,27,1352,5,4,1,0,1.7,72.7,1.5,3,6.77,0.4,0.2,0.8,0.0,0.5,0.6,0.0,0,1.0,1.1,0.3,1.0,1.0,16.0,72.7,0.0,0.3,0.0,0.7903225806451613
106,Emil Forsberg,RB Leipzig,32,AM,29,1552,7,4,0,0,1.2,79.4,0.3,1,6.76,0.4,0.4,0.5,0.0,0.1,0.8,0.0,0,0.7,0.9,0.2,0.8,0.8,19.6,79.4,0.5,0.4,0.1,0.7903225806451613
107,Alexander Sørloth,RB Leipzig,28,AM,29,1432,5,3,2,0,1.6,73.6,2.8,2,6.75,0.2,0.1,0.9,0.0,0.4,0.4,0.1,0,0.8,0.2,0.2,1.1,1.1,15.3,73.6,0.1,0.1,0.0,0.7903225806451613
108,Justin Kluivert,RB Leipzig,25,AM,19,812,3,0,2,0,0.9,73.2,0.3,0,6.46,0.1,0.3,0.7,0.0,0.1,0.1,0.0,0,1.2,0.7,0.4,0.7,0.7,11.6,73.2,0.3,0.2,0.0,0.7903225806451613
109,Hwang Hee-Chan,RB Leipzig,28,AM,18,448,0,1,2,0,0.6,65.8,0.3,0,6.16,0.2,0.1,0.7,0.0,0.1,0.3,0.0,0,0.4,0.6,0.1,0.7,0.7,6.7,65.8,0.0,0.2,0.0,0.7903225806451613
110,Florian Wirtz,Bayer Leverkusen,21,AM,29,2230,5,5,1,0,1.1,77.7,0.2,0,6.89,1.2,0.3,0.9,0.0,0.2,0.9,0.0,0,2.1,0.5,0.2,1.5,1.5,34.6,77.7,0.2,1.2,0.1,0.5806451612903226
111,Patrik Schick,Bayer Leverkusen,28,AM,29,1865,9,1,4,0,1.9,69.3,2.3,0,6.81,0.2,0.1,1.0,0.0,0.7,0.1,0.1,0,0.7,0.8,0.2,0.7,0.7,14.6,69.3,0.0,0.0,0.0,0.5806451612903226
112,Andrej Kramaric,Hoffenheim,32,AM,28,2386,20,5,2,0,3.4,82.2,0.3,8,7.23,0.3,0.3,0.1,0.0,0.2,0.2,0.0,0,0.9,1.5,0.3,1.4,1.4,31.9,82.2,0.9,1.3,0.1,0.43548387096774194
113,Christoph Baumgartner,Hoffenheim,24,AM,31,2380,6,3,7,0,2.0,74.9,1.9,2,6.91,1.4,0.8,2.3,0.0,0.6,1.2,0.3,0,1.1,1.7,0.0,1.2,1.2,29.4,74.9,0.2,1.1,0.0,0.43548387096774194
114,Mu'nas Dabbur,Hoffenheim,31,AM,22,997,4,0,2,0,1.3,71.1,0.7,0,6.54,0.3,0.4,0.9,0.0,0.3,0.5,0.0,0,1.0,1.1,0.2,0.8,0.8,14.1,71.1,0.2,0.3,0.0,0.43548387096774194
115,Sargis Adamyan,Hoffenheim,30,AM,18,473,2,3,2,0,1.3,68.5,0.7,0,6.41,0.5,0.3,0.3,0.0,0.1,0.4,0.0,0,0.2,0.4,0.2,0.3,0.3,7.9,68.5,0.1,0.1,0.0,0.43548387096774194
116,Daniel Didavi,VfB Stuttgart,34,AM,23,968,4,3,2,0,1.0,77.0,0.5,0,6.54,0.7,0.1,0.7,0.0,0.3,0.2,0.0,0,0.2,0.6,0.2,0.6,0.6,15.9,77.0,0.2,0.7,0.0,0.46774193548387094
117,Mateo Klimowicz,VfB Stuttgart,23,AM,25,1196,1,1,1,0,1.4,77.9,0.2,0,6.43,0.8,0.1,0.6,0.0,0.0,0.5,0.0,0,0.9,0.7,0.0,1.2,1.2,12.5,77.9,0.0,0.5,0.0,0.46774193548387094
118,Marcus Thuram,Borussia M.Gladbach,26,AM,29,1740,8,2,3,1,2.0,71.4,2.3,1,6.99,0.8,0.5,1.3,0.0,0.3,0.4,0.1,0,1.6,1.3,0.6,1.2,1.2,19.0,71.4,0.1,0.2,0.0,0.532258064516129
119,Alassane Pléa,Borussia M.Gladbach,31,AM,29,1807,6,1,2,0,2.1,75.3,0.9,2,6.83,0.7,0.2,0.6,0.0,0.2,0.5,0.0,0,0.9,1.0,0.7,0.7,0.7,22.3,75.3,0.2,0.6,0.1,0.532258064516129
120,Breel Embolo,Borussia M.Gladbach,27,AM,31,1435,5,2,4,0,1.3,73.6,1.2,1,6.66,0.5,0.3,1.1,0.0,0.2,0.2,0.0,0,1.3,1.7,0.4,1.5,1.5,14.2,73.6,0.0,0.3,0.0,0.532258064516129
121,Vincenzo Grifo,Freiburg,31,AM,31,2328,9,10,2,0,1.9,78.6,0.4,4,7.07,0.6,0.9,0.4,0.0,0.5,0.6,0.0,0,1.0,0.6,0.1,1.1,1.1,32.3,78.6,1.4,2.3,0.1,0.46774193548387094
122,Lucas Höler,Freiburg,29,AM,33,2095,4,4,5,0,1.3,66.7,2.2,1,6.71,1.1,0.5,0.8,0.0,0.4,0.6,0.1,0,0.8,2.3,0.4,0.9,0.9,19.7,66.7,0.1,0.4,0.0,0.46774193548387094
123,Ermedin Demirovic,Freiburg,26,AM,30,1510,5,6,7,0,1.4,53.0,1.3,0,6.61,0.5,0.0,1.5,0.0,0.9,0.5,0.2,0,0.5,0.5,0.3,1.0,1.0,8.2,53.0,0.1,0.1,0.0,0.46774193548387094
124,Jeong Woo-Yeong,Freiburg,24,AM,26,819,4,0,0,0,0.5,76.3,0.5,1,6.39,0.3,0.4,0.4,0.0,0.4,0.3,0.0,0,0.4,0.5,0.0,0.3,0.3,13.8,76.3,0.1,0.4,0.0,0.46774193548387094
125,André Hahn,Augsburg,33,AM,29,2047,8,3,4,0,1.5,56.9,2.4,1,6.79,1.1,0.5,1.1,0.0,0.7,1.2,0.1,0,0.6,0.9,0.5,0.8,0.8,14.4,56.9,0.1,0.6,0.0,0.3225806451612903
126,Rubén Vargas,Augsburg,25,AM,30,1615,6,3,2,1,1.3,76.3,0.6,2,6.65,0.6,0.6,0.9,0.0,0.6,0.5,0.1,0,1.2,1.0,0.3,1.1,1.1,17.0,76.3,0.1,0.9,0.1,0.3225806451612903
127,Florian Niederlechner,Augsburg,33,AM,28,1746,5,4,2,1,1.7,68.2,1.0,1,6.55,0.3,0.4,0.9,0.1,0.6,0.4,0.1,0,0.6,1.5,0.8,0.7,0.7,11.1,68.2,0.1,0.3,0.1,0.3225806451612903
128,Michael Gregoritsch,Augsburg,30,AM,24,832,1,2,1,0,0.5,65.7,1.1,0,6.31,0.5,0.1,0.5,0.0,0.7,0.3,0.0,0,0.4,0.6,0.2,0.6,0.6,10.1,65.7,0.2,0.3,0.0,0.3225806451612903
129,Sheraldo Becker,Union Berlin,29,AM,18,1114,3,3,2,0,1.7,69.1,0.4,2,6.79,0.3,0.3,1.2,0.0,0.4,0.1,0.0,0,0.8,0.8,0.2,0.6,0.6,14.9,69.1,0.8,0.5,0.0,0.5483870967741935
130,Marcus Ingvartsen,Union Berlin,28,AM,30,1971,3,5,4,0,1.3,74.1,1.3,0,6.52,0.6,0.6,1.5,0.0,0.3,0.6,0.0,0,0.5,1.0,0.2,1.2,1.2,20.3,74.1,0.4,0.6,0.0,0.5483870967741935
131,Cedric Teuchert,Union Berlin,27,AM,24,740,3,1,2,0,1.0,70.2,0.3,0,6.29,0.3,0.2,0.6,0.0,0.2,0.5,0.0,0,0.3,0.6,0.1,0.7,0.7,7.4,70.2,0.1,0.3,0.0,0.5483870967741935
132,Andreas Voglsammer,Arminia Bielefeld,32,AM,18,1004,2,2,1,0,1.8,57.1,2.4,2,6.53,0.7,0.2,0.8,0.0,0.6,0.5,0.0,0,0.2,0.8,0.2,1.0,1.0,13.7,57.1,0.3,0.2,0.0,0.3064516129032258
133,Sergio Córdova,Arminia Bielefeld,26,AM,23,1091,2,1,0,0,0.9,66.7,1.7,0,6.38,0.7,0.4,0.7,0.0,0.4,0.6,0.1,0,0.5,1.0,0.4,1.0,1.0,10.3,66.7,0.1,0.3,0.0,0.3064516129032258
134,Dominick Drexler,FC Koln,33,AM,27,1229,2,1,1,0,0.4,79.6,0.3,1,6.42,1.3,0.5,0.7,0.0,0.5,0.7,0.0,0,0.3,0.9,0.2,0.7,0.7,18.1,79.6,0.3,0.6,0.0,0.27419354838709675
135,Josh Sargent,Werder Bremen,24,AM,32,2519,5,2,7,0,1.4,70.8,2.0,1,6.73,1.0,0.5,1.0,0.0,1.1,0.4,0.1,1,0.8,1.3,0.2,0.8,0.8,17.8,70.8,0.1,0.2,0.0,0.24193548387096775
136,Milot Rashica,Werder Bremen,27,AM,24,1464,3,1,0,0,1.8,73.2,0.3,1,6.57,1.0,0.2,0.6,0.0,0.2,0.5,0.0,0,1.5,0.9,0.2,1.3,1.3,15.4,73.2,0.5,0.8,0.0,0.24193548387096775
137,Romano Schmid,Werder Bremen,24,AM,22,1180,0,3,2,0,0.8,70.6,0.3,0,6.33,1.0,0.4,0.8,0.0,0.2,1.2,0.0,0,0.5,1.0,0.3,1.0,1.0,20.4,70.6,0.3,0.5,0.0,0.24193548387096775
138,Yuya Osako,Werder Bremen,33,AM,24,753,0,1,3,0,0.4,69.1,0.9,0,6.26,0.5,0.2,0.6,0.0,0.3,0.3,0.0,0,0.5,0.5,0.2,0.7,0.7,9.6,69.1,0.1,0.3,0.0,0.24193548387096775
139,Amine Harit,Schalke 04,26,AM,28,2111,2,5,4,0,0.8,77.4,0.2,6,6.86,0.8,0.6,1.0,0.0,0.2,0.5,0.0,0,3.2,2.8,0.3,2.1,2.1,28.1,77.4,0.9,1.0,0.2,0.0
140,Mark Uth,Schalke 04,32,AM,20,1499,3,1,5,0,1.8,80.0,0.4,1,6.56,1.3,0.3,1.4,0.0,0.5,0.9,0.0,0,0.9,1.4,0.5,1.1,1.1,24.3,80.0,1.0,1.6,0.1,0.0
141,Benito Raman,Schalke 04,29,AM,25,1246,2,0,2,0,1.0,68.0,0.3,0,6.21,0.8,0.2,0.6,0.0,0.2,0.9,0.0,0,0.5,0.5,0.2,0.6,0.6,11.6,68.0,0.3,0.7,0.0,0.0
142,Jean-Paul Boëtius,Mainz 05,30,AM,31,2075,2,4,5,0,0.9,71.1,0.5,1,6.69,1.4,1.1,0.9,0.0,0.3,1.0,0.1,0,0.8,1.2,0.0,0.9,0.9,24.7,71.1,0.3,1.2,0.2,0.3709677419354839
143,Karim Onisiwo,Mainz 05,32,AM,31,1843,4,0,2,0,1.7,64.9,1.9,1,6.57,1.0,0.2,1.2,0.0,0.4,0.3,0.0,0,1.2,1.1,0.5,1.4,1.4,11.9,64.9,0.1,0.1,0.0,0.3709677419354839
144,Jonathan Burkardt,Mainz 05,23,AM,29,1377,2,0,0,0,1.0,71.8,0.7,0,6.44,0.9,0.3,0.9,0.0,0.4,0.3,0.1,0,0.7,1.5,0.1,1.0,1.0,12.3,71.8,0.0,0.5,0.1,0.3709677419354839
145,Serge Gnabry,Bayern Munich,28,AM,34,2192,14,5,0,0,2.0,82.0,0.2,2,7.3,1.4,0.4,0.3,0.0,0.1,1.0,0.0,0,1.9,0.6,0.4,0.6,0.6,35.8,82.0,0.5,0.8,0.2,1.0
146,Dominik Szoboszlai,RB Leipzig,23,AM,31,1538,6,8,2,0,1.3,81.0,0.6,4,6.82,0.5,0.3,0.5,0.0,0.5,0.6,0.1,0,0.6,0.7,0.2,0.9,0.9,27.5,81.0,1.2,1.0,0.1,0.6779661016949152
147,Dani Olmo,RB Leipzig,25,AM,19,740,3,3,2,0,1.2,78.4,0.2,2,6.71,0.7,0.2,0.2,0.0,0.1,0.7,0.1,0,1.3,1.2,0.1,0.8,0.8,18.1,78.4,0.2,0.5,0.1,0.6779661016949152
148,Emil Forsberg,RB Leipzig,32,AM,31,1709,6,2,2,0,1.4,84.3,0.3,0,6.58,0.7,0.1,0.4,0.0,0.1,0.5,0.0,0,0.7,0.7,0.1,0.8,0.8,23.3,84.3,0.4,0.4,0.2,0.6779661016949152
149,Yussuf Poulsen,RB Leipzig,29,AM,25,1078,6,0,2,0,1.1,66.3,1.1,0,6.55,0.5,0.1,0.9,0.0,0.4,0.4,0.0,0,0.5,1.2,0.3,1.3,1.3,12.4,66.3,0.0,0.3,0.1,0.6779661016949152
150,Donyell Malen,Borussia Dortmund,25,AM,27,1696,5,3,2,0,1.7,75.5,0.3,2,6.9,0.5,0.4,0.4,0.0,0.3,0.2,0.0,0,1.3,1.1,0.3,1.0,1.0,18.7,75.5,0.2,0.4,0.0,0.864406779661017
151,Patrik Schick,Bayer Leverkusen,28,AM,27,2094,24,3,0,0,3.3,68.9,2.0,4,7.45,0.2,0.1,0.5,0.0,1.0,0.3,0.0,0,0.6,0.8,0.2,0.8,0.8,15.1,68.9,0.0,0.2,0.0,0.7796610169491526
152,Florian Wirtz,Bayer Leverkusen,21,AM,24,1864,7,10,2,0,1.5,78.7,0.3,3,7.41,1.0,0.5,0.6,0.0,0.1,0.8,0.0,0,2.3,1.0,0.4,1.4,1.4,33.8,78.7,0.6,1.3,0.5,0.7796610169491526
153,Paulinho,Bayer Leverkusen,23,AM,24,1219,4,2,1,0,1.1,82.0,0.3,1,6.71,0.9,0.3,0.4,0.0,0.2,0.6,0.0,0,1.1,0.7,0.1,0.8,0.8,20.0,82.0,0.3,0.2,0.0,0.7796610169491526
154,Amine Adli,Bayer Leverkusen,23,AM,25,1256,3,2,3,0,1.5,76.0,0.5,0,6.6,1.1,0.4,1.1,0.0,0.3,0.3,0.1,0,0.8,1.1,0.3,0.7,0.7,19.2,76.0,0.2,0.2,0.1,0.7796610169491526
155,Vincenzo Grifo,Freiburg,31,AM,34,2792,9,7,0,0,2.0,79.4,0.5,4,7.1,0.8,0.4,0.3,0.0,0.7,0.5,0.1,0,1.1,0.8,0.0,0.8,0.8,36.5,79.4,1.5,2.3,0.1,0.6271186440677966
156,Lucas Höler,Freiburg,29,AM,34,2598,7,2,2,0,1.8,68.4,3.7,3,7.08,1.2,0.5,1.1,0.0,1.1,0.4,0.1,0,0.6,1.8,0.4,1.3,1.3,26.0,68.4,0.2,0.3,0.1,0.6271186440677966
157,Kevin Schade,Freiburg,22,AM,21,826,4,1,2,0,0.9,56.4,1.9,1,6.58,0.4,0.1,1.0,0.0,0.6,0.3,0.1,0,0.7,1.2,0.2,1.0,1.0,7.9,56.4,0.1,0.0,0.0,0.6271186440677966
158,Jeong Woo-Yeong,Freiburg,24,AM,32,1795,5,2,1,0,1.6,74.5,0.5,1,6.51,0.5,0.2,0.3,0.0,0.3,0.3,0.0,0,0.5,0.5,0.4,0.3,0.3,18.7,74.5,0.2,0.3,0.0,0.6271186440677966
159,Ermedin Demirovic,Freiburg,26,AM,31,862,2,3,4,0,0.8,62.1,0.5,1,6.3,0.4,0.0,0.9,0.0,0.2,0.3,0.0,0,0.3,0.2,0.4,0.5,0.5,5.2,62.1,0.1,0.1,0.0,0.6271186440677966
160,Alassane Pléa,Borussia M.Gladbach,31,AM,32,1983,9,6,4,0,1.9,75.4,0.5,5,6.91,0.6,0.1,0.6,0.0,0.3,0.4,0.0,0,1.0,0.8,0.4,0.7,0.7,22.8,75.4,0.2,1.2,0.4,0.4576271186440678
161,Breel Embolo,Borussia M.Gladbach,27,AM,28,2076,8,3,3,0,1.6,74.2,1.3,1,6.91,0.6,0.2,1.4,0.0,0.3,0.2,0.1,0,1.5,2.4,0.7,2.1,2.1,19.1,74.2,0.0,0.5,0.2,0.4576271186440678
162,Marcus Thuram,Borussia M.Gladbach,26,AM,20,885,3,0,2,0,1.6,72.9,1.6,2,6.54,0.3,0.3,0.6,0.0,0.3,0.2,0.0,0,1.2,1.2,0.4,1.3,1.3,10.9,72.9,0.1,0.2,0.0,0.4576271186440678
163,Andrej Kramaric,Hoffenheim,32,AM,32,2710,6,9,2,0,2.9,81.2,0.4,3,6.89,0.3,0.3,0.3,0.0,0.2,0.3,0.0,0,0.9,0.9,0.3,1.2,1.2,30.2,81.2,0.6,0.8,0.2,0.4745762711864407
164,Georginio Rutter,Hoffenheim,22,AM,33,1604,8,2,2,0,1.6,65.1,1.2,1,6.66,0.5,0.2,1.1,0.0,0.3,0.3,0.0,0,1.1,1.1,0.6,0.7,0.7,8.9,65.1,0.1,0.4,0.0,0.4745762711864407
165,Christoph Baumgartner,Hoffenheim,24,AM,29,1899,7,2,5,0,1.4,72.6,1.3,1,6.61,1.0,0.3,1.3,0.0,0.5,0.7,0.1,0,0.7,1.1,0.0,0.9,0.9,23.1,72.6,0.3,1.0,0.1,0.4745762711864407
166,Mu'nas Dabbur,Hoffenheim,31,AM,27,1317,3,3,5,0,1.2,73.5,0.7,0,6.54,0.6,0.2,1.1,0.0,0.1,0.5,0.0,0,0.6,0.7,0.1,1.3,1.3,18.1,73.5,0.1,0.6,0.1,0.4745762711864407
167,Jacob Bruun Larsen,Hoffenheim,25,AM,25,804,4,1,1,0,0.7,74.4,0.4,0,6.28,0.1,0.2,0.2,0.0,0.2,0.2,0.1,0,0.4,0.1,0.2,0.2,0.2,10.6,74.4,0.0,0.2,0.0,0.4745762711864407
168,Rafael Borré,Eintracht Frankfurt,28,AM,31,2391,8,4,5,0,1.7,72.3,1.5,1,6.79,1.0,0.2,1.3,0.0,0.3,0.8,0.1,0,0.9,0.8,0.5,1.0,1.0,21.5,72.3,0.1,0.5,0.1,0.4067796610169492
169,Jesper Lindstrøm,Eintracht Frankfurt,24,AM,29,1996,5,4,0,0,1.9,74.5,0.2,1,6.76,1.0,0.8,0.8,0.0,0.2,0.8,0.0,0,1.1,0.6,0.1,1.1,1.1,18.1,74.5,0.6,0.4,0.0,0.4067796610169492
170,Daichi Kamada,Eintracht Frankfurt,27,AM,32,2146,4,3,0,0,1.1,79.4,0.5,0,6.63,1.3,0.3,0.7,0.0,0.3,0.9,0.0,0,0.9,0.8,0.2,0.7,0.7,26.0,79.4,0.2,0.9,0.1,0.4067796610169492
171,Jens Petter Hauge,Eintracht Frankfurt,24,AM,26,1031,2,2,4,0,0.7,71.8,0.4,1,6.33,0.5,0.1,0.6,0.0,0.2,0.6,0.0,0,1.0,0.4,0.0,0.9,0.9,15.8,71.8,0.1,0.5,0.0,0.4067796610169492
172,Mark Uth,FC Koln,32,AM,30,2041,5,8,3,0,2.3,75.6,0.7,2,7.0,1.1,0.5,1.1,0.0,0.4,1.1,0.0,0,0.8,1.5,0.4,1.0,1.0,20.7,75.6,1.4,1.4,0.1,0.576271186440678
173,Louis Schaub,FC Koln,29,AM,28,640,1,2,0,0,0.5,69.6,0.1,0,6.29,0.6,0.1,0.3,0.0,0.1,0.3,0.1,0,0.7,0.3,0.1,0.5,0.5,10.0,69.6,0.3,0.4,0.0,0.576271186440678
174,Sebastian Polter,Bochum,33,AM,32,2259,10,1,2,0,1.7,53.9,3.4,0,6.66,0.3,0.1,2.3,0.0,0.8,0.3,0.2,0,0.1,1.1,0.2,1.1,1.1,15.0,53.9,0.0,0.2,0.0,0.4067796610169492
175,Milos Pantovic,Bochum,27,AM,28,1539,4,3,2,0,0.8,68.2,0.4,2,6.51,0.7,0.6,0.9,0.0,0.3,0.7,0.1,0,0.2,1.1,0.3,0.4,0.4,15.7,68.2,0.6,0.7,0.1,0.4067796610169492
176,Takuma Asano,Bochum,29,AM,27,1618,3,4,1,0,1.2,68.7,0.6,1,6.45,0.4,0.3,0.6,0.0,0.3,0.5,0.0,0,0.7,1.0,0.7,0.7,0.7,12.6,68.7,0.3,0.1,0.1,0.4067796610169492
177,Christopher Antwi-Adjei,Bochum,30,AM,24,1038,1,1,2,0,1.1,67.0,0.5,0,6.26,0.9,0.0,0.6,0.0,0.3,0.8,0.0,0,0.5,1.1,0.4,0.8,0.8,8.2,67.0,0.1,0.2,0.0,0.4067796610169492
178,Omar Marmoush,VfB Stuttgart,25,AM,21,1584,3,5,3,0,2.3,71.2,1.3,1,6.95,1.2,0.3,1.6,0.0,0.2,0.8,0.0,0,2.1,2.7,0.3,2.0,2.0,18.7,71.2,1.0,0.4,0.0,0.2542372881355932
179,Lukas Nmecha,Wolfsburg,25,AM,25,1633,8,0,5,0,2.1,68.2,1.3,2,6.66,0.5,0.2,1.2,0.0,0.4,0.6,0.0,0,0.9,1.2,0.2,1.1,1.1,14.8,68.2,0.2,0.4,0.0,0.4067796610169492
180,Dodi Lukébakio,Wolfsburg,26,AM,19,873,1,2,2,0,0.9,79.0,0.6,0,6.48,0.4,0.7,0.8,0.0,0.1,0.5,0.0,0,1.4,0.7,0.6,1.1,1.1,14.5,79.0,0.3,0.6,0.0,0.4067796610169492
181,Maximilian Philipp,Wolfsburg,30,AM,22,969,1,4,2,0,0.7,81.4,0.4,0,6.4,0.7,0.2,0.4,0.0,0.2,0.7,0.0,0,0.6,0.8,0.1,0.7,0.7,13.2,81.4,0.3,0.2,0.0,0.4067796610169492
182,Karim Onisiwo,Mainz 05,32,AM,31,2376,5,8,0,0,2.1,62.4,1.9,2,6.84,0.6,0.2,1.4,0.0,0.3,0.5,0.1,0,1.6,1.0,0.9,1.5,1.5,16.5,62.4,0.4,0.3,0.0,0.4745762711864407
183,Jonathan Burkardt,Mainz 05,23,AM,34,2632,11,3,0,0,2.3,70.3,1.1,3,6.82,0.5,0.2,0.7,0.0,0.5,0.6,0.1,0,1.2,1.2,0.3,1.8,1.8,16.4,70.3,0.1,0.4,0.0,0.4745762711864407
184,Lee Jae-Sung,Mainz 05,31,AM,27,1449,4,3,3,0,1.0,74.2,1.3,0,6.65,1.1,0.7,0.7,0.0,0.5,0.8,0.1,0,0.4,0.5,0.1,1.0,1.0,22.5,74.2,0.3,0.7,0.1,0.4745762711864407
185,Jean-Paul Boëtius,Mainz 05,30,AM,33,1802,2,2,3,0,0.7,77.6,0.2,0,6.54,1.2,0.8,0.6,0.0,0.2,0.9,0.1,0,0.7,1.2,0.0,0.8,0.8,26.4,77.6,0.4,1.9,0.0,0.4745762711864407
186,Marcus Ingvartsen,Mainz 05,28,AM,26,668,6,0,2,0,1.0,70.2,0.7,1,6.36,0.1,0.2,0.6,0.0,0.2,0.2,0.0,0,0.3,0.5,0.2,0.4,0.4,7.9,70.2,0.2,0.2,0.0,0.4745762711864407
187,Sheraldo Becker,Union Berlin,29,AM,28,1770,4,6,4,0,1.3,71.3,0.4,4,6.8,0.3,0.1,0.9,0.0,0.1,0.4,0.0,0,0.9,0.9,0.4,0.7,0.7,17.1,71.3,1.1,0.6,0.1,0.6610169491525424
188,Andreas Voglsammer,Union Berlin,32,AM,32,865,2,1,1,0,1.0,62.6,1.1,0,6.37,0.4,0.1,0.5,0.0,0.2,0.3,0.1,0,0.3,0.5,0.4,0.3,0.3,6.8,62.6,0.2,0.3,0.0,0.6610169491525424
189,Patrick Wimmer,Arminia Bielefeld,22,AM,31,2067,3,6,7,0,1.8,58.6,1.4,4,6.92,1.7,0.9,1.6,0.0,0.3,1.3,0.0,0,2.3,1.2,0.2,1.5,1.5,21.4,58.6,0.6,0.5,0.1,0.1694915254237288
190,Masaya Okugawa,Arminia Bielefeld,28,AM,33,2545,8,1,0,0,1.0,62.6,0.7,0,6.52,1.4,0.6,0.7,0.0,0.4,0.8,0.0,0,0.6,0.7,0.4,0.8,0.8,13.9,62.6,0.0,0.4,0.0,0.1694915254237288
191,Bryan Lasme,Arminia Bielefeld,25,AM,23,869,2,0,2,0,0.6,59.6,1.5,0,6.33,0.3,0.0,0.7,0.0,0.4,0.1,0.0,0,0.5,0.5,0.4,0.7,0.7,7.2,59.6,0.3,0.0,0.0,0.1694915254237288
192,Robin Hack,Arminia Bielefeld,25,AM,30,1356,0,2,2,0,1.0,74.4,0.3,0,6.21,0.5,0.2,0.6,0.0,0.1,0.6,0.0,0,0.9,0.7,0.1,1.2,1.2,14.8,74.4,0.3,0.5,0.0,0.1694915254237288
193,Florian Krüger,Arminia Bielefeld,25,AM,27,1112,1,2,0,0,0.7,70.1,0.4,0,6.18,0.1,0.1,0.3,0.0,0.4,0.3,0.0,0,0.3,0.3,0.1,0.3,0.3,9.9,70.1,0.1,0.2,0.0,0.1694915254237288
