,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_def,Blocks,OwnG,Drb_off,Fouled,Off,Disp,UnsTch,AvgP,PSp,Crosses,LonB,ThrB,Pts
95,Leon Bailey,Bayer Leverkusen,26,M,22,1095,5,3,0,2,1.3,73.3,0.5,1,6.7,0.3,0.4,0.8,0.0,0.1,0.5,0.0,0,1.6,0.8,0.3,1.0,1.0,17.7,73.3,1.0,0.6,0.0,0.6935483870967742
96,Ihlas Bebou,Hoffenheim,30,M,32,2098,6,1,1,0,1.1,70.1,1.8,1,6.89,0.8,0.3,0.8,0.1,0.8,0.5,0.1,0,1.6,0.9,0.2,1.8,1.8,18.2,70.1,0.3,0.3,0.1,0.5161290322580645
97,Dennis Geiger,Hoffenheim,25,M,21,1138,0,3,3,0,0.6,87.7,0.4,0,6.38,0.6,0.3,1.2,0.0,0.2,0.7,0.1,0,0.3,0.7,0.0,0.8,0.8,25.9,87.7,1.2,0.9,0.0,0.5161290322580645
98,Christian Gentner,Union Berlin,38,M,31,2453,3,2,4,0,1.1,72.1,1.1,1,6.83,1.7,1.7,1.0,0.0,1.4,1.6,0.3,0,0.5,1.3,0.1,0.4,0.4,32.7,72.1,0.3,1.2,0.1,0.3387096774193548
99,Vladimír Darida,Hertha Berlin,33,M,28,2264,3,4,6,1,1.5,75.9,0.6,3,6.79,1.8,1.0,1.4,0.0,0.6,1.3,0.3,0,0.9,0.9,0.1,1.6,1.6,37.3,75.9,1.2,2.5,0.1,0.3387096774193548
100,Per Skjelbred,Hertha Berlin,36,M,24,1639,0,0,4,0,0.0,82.7,0.6,0,6.57,2.1,1.0,0.9,0.0,0.7,1.0,0.1,0,0.5,0.4,0.0,0.2,0.2,29.9,82.7,0.0,2.0,0.0,0.3387096774193548
101,Daniel Baier,Augsburg,39,M,23,1946,1,0,6,0,0.7,75.1,1.4,0,6.68,1.4,2.5,1.3,0.0,1.0,1.2,0.3,0,0.4,1.7,0.0,0.4,0.4,38.3,75.1,0.0,2.3,0.0,0.25806451612903225
102,Marco Richter,Augsburg,26,M,31,2290,4,3,2,0,2.1,64.1,0.8,0,6.61,0.7,0.8,1.0,0.0,0.5,1.2,0.0,0,1.4,1.3,0.1,1.7,1.7,15.8,64.1,0.4,1.1,0.1,0.25806451612903225
103,Sebastian Vasiliadis,Paderborn,26,M,32,2811,1,1,10,0,1.2,76.0,0.7,0,6.62,2.3,1.1,1.5,0.0,1.4,1.7,0.2,0,1.6,0.8,0.0,1.2,1.2,32.7,76.0,0.1,2.1,0.0,0.0
104,Ben Zolinski,Paderborn,32,M,28,1209,3,2,3,0,0.7,74.6,0.7,0,6.27,0.6,0.3,0.9,0.0,0.1,0.7,0.0,1,0.3,0.6,0.5,0.8,0.8,12.7,74.6,0.0,0.5,0.1,0.0
105,Davy Klaassen,Werder Bremen,31,M,33,2941,7,5,7,0,1.4,76.5,0.9,3,6.77,1.7,1.2,0.8,0.2,1.2,1.2,0.5,1,0.3,1.1,0.1,0.5,0.5,37.4,76.5,0.1,1.6,0.0,0.1774193548387097
106,Maximilian Eggestein,Werder Bremen,27,M,32,2856,1,3,6,0,1.4,78.2,1.2,0,6.6,1.3,1.1,1.1,0.1,1.5,0.9,0.3,0,0.7,1.2,0.0,0.9,0.9,43.0,78.2,0.1,1.3,0.1,0.1774193548387097
107,Leonardo Bittencourt,Werder Bremen,30,M,28,1899,4,2,6,0,1.5,76.8,0.7,0,6.56,1.9,0.4,1.9,0.1,0.3,1.5,0.1,0,0.5,1.8,0.4,1.0,1.0,26.8,76.8,0.9,0.6,0.0,0.1774193548387097
108,Florian Kainz,FC Koln,31,M,28,1563,5,6,5,0,1.5,70.1,0.3,0,6.8,0.8,0.5,0.6,0.0,0.4,0.6,0.1,0,0.8,1.3,0.0,0.8,0.8,19.0,70.1,1.4,1.3,0.0,0.25806451612903225
109,Roland Sallai,Freiburg,26,M,21,1170,2,0,2,0,1.6,76.1,1.3,0,6.61,0.8,0.3,1.4,0.0,0.1,0.6,0.1,0,1.2,2.0,0.4,0.7,0.7,14.1,76.1,0.0,0.2,0.1,0.45161290322580644
110,Janik Haberer,Freiburg,30,M,26,1725,2,2,3,1,0.5,82.4,1.4,0,6.53,1.0,1.0,1.3,0.0,0.8,1.3,0.2,0,0.6,1.5,0.0,0.7,0.7,33.9,82.4,0.1,2.6,0.0,0.45161290322580644
111,Mike Frantz,Freiburg,37,M,18,345,0,1,2,0,0.2,74.8,0.4,0,6.22,0.2,0.1,0.4,0.0,0.2,0.4,0.2,0,0.1,0.3,0.0,0.1,0.1,6.2,74.8,0.1,0.3,0.0,0.45161290322580644
112,Robin Quaison,Mainz 05,30,M,32,2613,13,2,2,0,2.2,70.8,0.8,2,6.86,0.8,0.3,0.8,0.0,0.2,0.7,0.2,0,1.4,1.1,0.5,1.6,1.6,16.9,70.8,0.1,0.3,0.1,0.27419354838709675
113,Levin Öztunali,Mainz 05,28,M,27,1781,4,3,1,0,1.3,66.0,0.8,0,6.66,1.0,0.3,0.9,0.0,0.4,0.9,0.0,0,1.5,0.6,0.4,0.7,0.7,17.7,66.0,0.4,0.6,0.1,0.27419354838709675
114,Danny Latza,Mainz 05,34,M,23,1375,0,2,7,0,0.7,80.0,1.0,0,6.56,1.4,0.7,1.8,0.0,1.0,1.4,0.2,0,0.8,1.0,0.0,0.8,0.8,26.6,80.0,0.1,1.8,0.0,0.27419354838709675
115,Erik Thommy,Fortuna Duesseldorf,29,M,34,2266,6,4,3,0,1.8,77.7,0.4,1,6.85,1.2,0.5,0.5,0.0,0.5,0.7,0.1,1,1.3,1.7,0.2,1.3,1.3,21.1,77.7,1.1,0.8,0.0,0.16129032258064516
116,Kevin Stöger,Fortuna Duesseldorf,30,M,17,1268,0,4,3,0,1.3,83.8,0.2,2,6.83,1.2,1.5,1.7,0.1,0.3,1.1,0.1,0,1.2,1.4,0.0,1.1,1.1,53.1,83.8,0.6,4.2,0.1,0.16129032258064516
117,Thomas Müller,Bayern Munich,34,M,32,2683,11,18,0,0,1.6,75.0,1.6,3,7.51,1.5,0.7,0.7,0.0,0.5,1.5,0.1,0,0.8,0.7,0.4,1.3,1.3,43.5,75.0,0.8,1.2,0.1,1.0
118,Leon Goretzka,Bayern Munich,29,M,24,1707,5,5,2,0,1.8,87.7,1.3,3,7.2,1.5,1.8,1.1,0.1,0.4,1.0,0.1,0,0.5,0.7,0.0,0.3,0.3,43.5,87.7,0.1,3.0,0.0,1.0
119,Kingsley Coman,Bayern Munich,27,M,29,1767,5,10,1,0,1.8,84.9,0.4,1,7.11,0.5,0.1,0.4,0.0,0.1,0.7,0.0,0,1.9,1.2,0.2,1.3,1.3,25.5,84.9,0.9,0.9,0.0,1.0
120,Leroy Sané,Bayern Munich,28,M,32,1807,6,9,2,0,1.8,78.3,0.3,2,6.94,0.6,0.3,0.4,0.0,0.2,0.5,0.0,0,1.9,0.7,0.2,1.5,1.5,22.9,78.3,0.5,0.7,0.0,1.0
121,Jamal Musiala,Bayern Munich,21,M,26,871,6,1,0,0,1.0,83.8,0.3,3,6.74,0.8,0.5,0.5,0.0,0.0,0.6,0.1,0,1.7,0.8,0.1,1.1,1.1,15.9,83.8,0.0,0.4,0.0,1.0
122,Eric Choupo-Moting,Bayern Munich,35,M,22,812,3,0,2,0,0.9,79.4,0.6,0,6.48,0.4,0.1,0.2,0.0,0.3,0.1,0.0,0,0.7,0.4,0.4,0.8,0.8,9.9,79.4,0.0,0.1,0.0,1.0
123,Marco Reus,Borussia Dortmund,34,M,32,2295,8,6,1,0,1.8,81.7,0.4,0,7.1,1.0,0.4,0.8,0.0,0.4,0.8,0.1,0,1.3,1.1,0.3,0.8,0.8,33.1,81.7,0.4,1.3,0.1,0.7741935483870968
124,Mahmoud Dahoud,Borussia Dortmund,28,M,21,1264,1,1,3,0,0.8,86.4,0.5,1,6.77,1.4,0.9,1.3,0.0,0.4,1.1,0.2,0,1.0,0.9,0.0,1.0,1.0,43.6,86.4,0.0,2.8,0.1,0.7741935483870968
125,Jude Bellingham,Borussia Dortmund,20,M,29,1705,1,3,4,1,1.1,84.3,0.9,0,6.71,1.7,0.8,1.4,0.0,0.4,0.9,0.2,0,1.0,1.8,0.0,1.1,1.1,35.2,84.3,0.1,1.6,0.0,0.7741935483870968
126,Julian Brandt,Borussia Dortmund,28,M,31,1494,3,2,0,0,0.7,85.2,0.2,1,6.58,0.9,0.5,0.2,0.0,0.2,1.0,0.0,0,0.7,0.5,0.1,0.9,0.9,28.8,85.2,0.3,1.5,0.0,0.7741935483870968
127,Filip Kostic,Eintracht Frankfurt,31,M,30,2536,4,14,4,0,1.7,69.9,0.5,6,7.29,1.8,0.9,0.7,0.0,0.7,1.1,0.2,0,0.8,0.7,0.1,1.2,1.2,35.1,69.9,2.6,1.4,0.0,0.7096774193548387
128,Djibril Sow,Eintracht Frankfurt,27,M,28,2180,0,2,6,0,0.4,87.8,1.0,0,6.83,2.1,1.8,1.4,0.1,0.5,0.8,0.3,0,0.6,1.4,0.1,0.8,0.8,43.0,87.8,0.0,1.6,0.0,0.7096774193548387
129,Aymen Barkok,Eintracht Frankfurt,25,M,26,970,2,3,5,0,0.7,76.3,0.6,1,6.53,1.1,0.4,0.9,0.0,0.3,0.8,0.0,0,0.9,0.3,0.0,0.8,0.8,16.7,76.3,0.5,0.5,0.0,0.7096774193548387
130,Mattéo Guendouzi,Hertha Berlin,25,M,24,1817,2,1,5,0,0.7,86.7,0.6,1,6.73,1.0,0.9,1.0,0.0,0.8,0.7,0.2,0,1.0,2.0,0.0,1.1,1.1,40.9,86.7,0.1,2.5,0.0,0.3064516129032258
131,Vladimír Darida,Hertha Berlin,33,M,27,1915,1,6,5,1,1.0,75.9,0.9,1,6.68,1.3,1.0,1.0,0.0,0.6,0.8,0.1,0,0.7,1.0,0.1,0.8,0.8,34.1,75.9,0.6,2.9,0.1,0.3064516129032258
132,Maximilian Arnold,Wolfsburg,29,M,30,2591,3,6,7,1,1.8,84.4,1.4,5,7.3,1.6,1.6,1.3,0.0,1.8,1.0,0.1,0,0.6,2.1,0.0,0.7,0.7,50.1,84.4,1.4,5.2,0.1,0.7258064516129032
133,Xaver Schlager,Wolfsburg,26,M,32,2640,2,4,7,0,1.5,76.8,1.2,0,6.97,2.1,1.7,1.4,0.0,1.1,1.4,0.2,0,1.3,1.0,0.0,1.0,1.0,38.9,76.8,0.0,1.9,0.1,0.7258064516129032
134,Renato Steffen,Wolfsburg,32,M,21,1578,5,4,3,0,1.4,75.4,0.8,1,6.91,1.1,1.0,1.5,0.0,0.6,0.5,0.1,0,0.4,0.9,0.1,1.0,1.0,27.5,75.4,0.4,1.3,0.0,0.7258064516129032
135,Admir Mehmedi,Wolfsburg,33,M,18,821,0,2,0,0,0.4,80.4,0.3,0,6.44,0.9,0.3,1.1,0.0,0.1,0.6,0.0,0,0.4,0.8,0.6,1.0,1.0,23.0,80.4,0.2,0.8,0.1,0.7258064516129032
136,Victor Sá,Wolfsburg,30,M,21,459,1,1,0,0,0.5,80.5,0.2,0,6.25,0.4,0.4,0.4,0.0,0.1,0.2,0.0,0,0.5,0.3,0.2,0.5,0.5,8.3,80.5,0.0,0.1,0.0,0.7258064516129032
137,Christopher Nkunku,RB Leipzig,26,M,28,1895,6,6,2,0,2.0,84.3,1.0,3,7.26,0.6,0.3,1.4,0.0,0.5,0.4,0.0,0,1.3,1.8,0.6,1.3,1.3,29.8,84.3,1.6,0.6,0.0,0.7903225806451613
138,Marcel Sabitzer,RB Leipzig,30,M,27,2031,8,3,8,0,2.2,79.7,0.6,1,7.0,1.1,1.3,0.8,0.0,1.0,0.9,0.1,0,0.6,1.3,0.3,0.9,0.9,47.4,79.7,0.3,2.6,0.0,0.7903225806451613
139,Amadou Haidara,RB Leipzig,26,M,31,1910,3,1,4,0,1.4,80.0,1.1,1,6.81,1.6,1.0,0.7,0.0,0.6,0.8,0.0,0,0.6,0.5,0.2,0.7,0.7,32.9,80.0,0.3,1.1,0.0,0.7903225806451613
140,Kevin Kampl,RB Leipzig,33,M,27,1946,0,1,6,0,0.5,89.9,0.5,0,6.68,1.4,1.1,1.7,0.0,0.5,0.6,0.1,0,0.6,0.9,0.0,0.6,0.6,51.3,89.9,0.0,1.7,0.0,0.7903225806451613
141,Leon Bailey,Bayer Leverkusen,26,M,30,2148,9,8,6,0,1.9,78.1,0.6,4,7.26,0.5,0.3,0.8,0.0,0.1,0.4,0.0,0,2.5,1.4,0.5,1.0,1.0,25.9,78.1,1.3,1.6,0.0,0.5806451612903226
142,Moussa Diaby,Bayer Leverkusen,24,M,32,2394,4,10,5,0,1.6,84.0,0.2,2,6.93,0.3,0.4,0.8,0.0,0.1,0.4,0.0,0,1.8,0.5,0.3,1.3,1.3,25.1,84.0,0.8,0.7,0.0,0.5806451612903226
143,Kerem Demirbay,Bayer Leverkusen,30,M,29,1748,4,4,2,0,1.5,80.8,0.4,3,6.75,1.6,0.3,1.5,0.0,0.2,0.7,0.1,0,0.8,0.9,0.0,1.0,1.0,38.2,80.8,0.9,2.5,0.1,0.5806451612903226
144,Nadiem Amiri,Bayer Leverkusen,27,M,29,1888,2,6,5,0,1.4,85.5,0.1,0,6.64,0.4,0.4,0.7,0.0,0.2,0.9,0.1,0,0.7,0.9,0.1,0.8,0.8,36.4,85.5,0.7,2.0,0.0,0.5806451612903226
145,Charles Aránguiz,Bayer Leverkusen,35,M,21,1676,0,0,4,0,0.2,85.8,0.5,0,6.61,2.0,1.6,1.5,0.0,0.7,1.2,0.2,0,0.4,1.2,0.0,0.4,0.4,54.9,85.8,0.0,2.1,0.0,0.5806451612903226
146,Karim Bellarabi,Bayer Leverkusen,34,M,22,791,0,0,2,0,1.3,79.8,0.1,0,6.42,0.5,0.5,1.0,0.0,0.2,0.6,0.0,0,1.2,0.3,0.4,0.8,0.8,15.1,79.8,0.5,0.5,0.0,0.5806451612903226
147,Ihlas Bebou,Hoffenheim,30,M,32,2204,9,7,3,0,1.5,76.9,1.8,1,6.96,0.8,0.5,0.8,0.0,0.5,0.2,0.1,0,1.3,1.0,0.1,1.8,1.8,18.0,76.9,0.5,0.3,0.0,0.43548387096774194
148,Mijat Gacinovic,Hoffenheim,29,M,23,812,0,2,5,0,0.6,76.1,0.2,0,6.27,0.8,0.8,0.6,0.0,0.6,0.7,0.0,0,0.2,0.3,0.0,0.2,0.2,15.5,76.1,0.2,0.4,0.0,0.43548387096774194
149,Silas Katompa Mvumpa,VfB Stuttgart,25,M,25,1931,11,4,6,0,1.8,70.8,0.6,3,7.13,1.9,0.9,1.3,0.0,0.4,0.9,0.0,0,1.9,1.6,0.5,1.7,1.7,17.0,70.8,0.2,0.5,0.0,0.46774193548387094
150,Orel Mangala,VfB Stuttgart,26,M,24,2110,1,3,4,0,1.1,84.6,0.4,1,6.9,1.1,1.1,1.4,0.0,1.0,0.5,0.4,0,2.2,1.2,0.0,1.8,1.8,41.6,84.6,0.0,1.3,0.0,0.46774193548387094
151,Tanguy Coulibaly,VfB Stuttgart,23,M,31,1510,2,1,2,0,0.8,74.2,0.5,1,6.49,0.8,0.3,1.0,0.0,0.3,0.4,0.0,0,1.6,0.6,0.3,1.4,1.4,13.5,74.2,0.2,0.2,0.0,0.46774193548387094
152,Philipp Förster,VfB Stuttgart,29,M,25,1521,3,1,4,0,0.8,79.8,0.2,0,6.49,0.9,0.6,1.0,0.0,0.1,0.8,0.0,0,0.5,0.8,0.2,0.6,0.6,26.4,79.8,0.5,0.4,0.1,0.46774193548387094
153,Philipp Klement,VfB Stuttgart,31,M,18,412,1,2,0,0,0.4,82.1,0.2,0,6.46,0.4,0.3,0.3,0.0,0.4,0.2,0.1,0,0.3,0.1,0.0,0.5,0.5,17.7,82.1,0.9,0.9,0.0,0.46774193548387094
154,Roberto Massimo,VfB Stuttgart,23,M,18,756,0,0,2,0,0.8,76.0,0.5,0,6.43,1.2,0.6,0.2,0.1,0.6,0.7,0.1,0,1.2,0.4,0.4,0.8,0.8,12.5,76.0,0.1,0.3,0.0,0.46774193548387094
155,Lars Stindl,Borussia M.Gladbach,35,M,30,1967,14,8,6,0,1.9,83.0,0.9,2,7.01,0.8,0.4,1.4,0.0,0.5,0.8,0.1,0,0.3,1.0,0.1,1.0,1.0,33.4,83.0,0.4,1.4,0.2,0.532258064516129
156,Florian Neuhaus,Borussia M.Gladbach,27,M,33,2632,6,5,9,0,1.5,84.4,0.4,1,6.94,1.5,1.5,0.7,0.1,0.6,1.3,0.2,0,1.3,1.2,0.0,0.9,0.9,52.9,84.4,0.0,3.6,0.1,0.532258064516129
157,Christoph Kramer,Borussia M.Gladbach,33,M,28,2036,0,2,5,0,0.3,85.7,0.7,0,6.68,2.0,1.2,1.1,0.0,1.3,1.1,0.4,0,0.8,0.7,0.0,0.3,0.3,46.6,85.7,0.1,1.5,0.0,0.532258064516129
158,Patrick Herrmann,Borussia M.Gladbach,33,M,27,868,0,3,3,0,0.7,74.4,0.1,0,6.37,0.3,0.4,0.5,0.0,0.3,0.4,0.0,0,0.4,0.6,0.3,0.4,0.4,10.6,74.4,0.4,0.3,0.0,0.532258064516129
159,Hannes Wolf,Borussia M.Gladbach,25,M,32,1372,3,2,2,0,0.5,76.3,0.4,1,6.32,0.8,0.3,1.1,0.0,0.1,0.9,0.0,0,0.5,0.8,0.1,1.1,1.1,17.0,76.3,0.0,0.2,0.1,0.532258064516129
160,Roland Sallai,Freiburg,26,M,28,1674,8,3,5,0,1.7,75.5,1.3,3,6.7,0.6,0.4,1.8,0.0,0.2,0.3,0.0,0,0.6,2.0,0.4,0.6,0.6,15.3,75.5,0.4,0.6,0.0,0.46774193548387094
161,Marco Richter,Augsburg,26,M,29,1420,3,1,2,1,1.9,65.9,0.5,1,6.39,0.6,0.2,0.7,0.0,0.3,0.6,0.0,0,1.2,1.2,0.2,1.1,1.1,13.8,65.9,0.3,0.9,0.0,0.3225806451612903
162,Max Kruse,Union Berlin,36,M,22,1637,11,5,0,0,1.4,78.0,0.5,2,6.99,0.3,0.1,0.2,0.0,0.1,0.3,0.0,0,0.5,0.5,0.3,0.5,0.5,31.0,78.0,1.0,2.0,0.1,0.5483870967741935
163,Grischa Prömel,Union Berlin,29,M,24,1827,3,1,7,0,0.8,78.4,0.8,0,6.69,1.6,1.0,1.3,0.0,0.9,0.7,0.1,0,0.7,2.2,0.2,0.7,0.7,29.3,78.4,0.1,1.2,0.0,0.5483870967741935
164,Christian Gentner,Union Berlin,38,M,22,1037,0,0,0,0,0.3,77.0,0.2,0,6.34,0.8,0.8,0.4,0.0,0.7,0.6,0.0,0,0.4,0.7,0.1,0.2,0.2,21.1,77.0,0.1,1.0,0.0,0.5483870967741935
165,Ritsu Doan,Arminia Bielefeld,25,M,34,2786,5,2,1,0,2.0,70.0,0.5,2,6.86,1.6,0.9,0.9,0.0,0.2,1.0,0.0,0,1.8,1.9,0.1,1.5,1.5,20.2,70.0,0.9,0.8,0.0,0.3064516129032258
166,Manuel Prietl,Arminia Bielefeld,32,M,28,2518,1,1,3,0,0.6,79.8,1.2,0,6.61,2.3,1.6,1.4,0.0,0.9,2.2,0.3,0,0.7,0.3,0.0,0.4,0.4,34.7,79.8,0.0,1.5,0.0,0.3064516129032258
167,Marcel Hartel,Arminia Bielefeld,28,M,22,1692,0,0,1,0,1.0,77.3,0.5,0,6.56,1.6,1.2,0.2,0.0,0.6,0.9,0.2,0,0.8,0.7,0.2,0.7,0.7,32.6,77.3,0.8,1.2,0.0,0.3064516129032258
168,Ondrej Duda,FC Koln,29,M,32,2556,7,4,6,1,1.6,76.6,1.1,1,6.88,1.1,0.6,1.7,0.0,0.6,1.0,0.1,0,1.6,1.7,0.2,0.9,0.9,34.5,76.6,1.2,2.4,0.1,0.27419354838709675
169,Elvis Rexhbeçaj,FC Koln,26,M,30,1835,5,2,4,0,0.9,66.3,0.4,2,6.63,1.8,0.9,0.7,0.0,0.5,1.1,0.2,0,0.4,1.6,0.0,0.8,0.8,19.2,66.3,0.6,0.8,0.0,0.27419354838709675
170,Salih Özcan,FC Koln,26,M,28,1369,0,1,3,0,0.4,80.5,1.3,0,6.28,0.8,0.7,1.1,0.0,0.5,0.8,0.1,0,0.3,1.5,0.1,0.8,0.8,24.2,80.5,0.0,1.0,0.0,0.27419354838709675
171,Jan Thielmann,FC Koln,21,M,24,1024,2,3,0,0,0.5,67.3,0.4,0,6.23,0.5,0.4,0.5,0.0,0.0,0.2,0.0,0,0.1,0.3,0.1,0.5,0.5,12.6,67.3,0.2,0.1,0.0,0.27419354838709675
172,Maximilian Eggestein,Werder Bremen,27,M,33,2943,2,5,5,0,0.7,76.4,1.1,1,6.69,1.7,1.3,0.9,0.0,1.0,0.8,0.2,0,0.4,1.2,0.0,0.7,0.7,40.5,76.4,0.1,1.7,0.1,0.24193548387096775
173,Leonardo Bittencourt,Werder Bremen,30,M,27,1522,4,1,3,0,1.6,76.0,0.4,2,6.6,2.1,0.5,1.0,0.0,0.3,1.3,0.1,0,0.5,1.3,0.3,0.4,0.4,21.2,76.0,0.7,0.6,0.0,0.24193548387096775
174,Kevin Möhwald,Werder Bremen,30,M,27,1567,5,1,2,1,0.9,86.0,0.9,0,6.45,0.6,1.2,0.7,0.0,0.6,0.5,0.1,0,0.3,1.2,0.0,0.8,0.8,35.1,86.0,0.2,1.4,0.0,0.24193548387096775
175,Suat Serdar,Schalke 04,27,M,25,1958,1,2,3,0,1.3,75.8,0.6,0,6.58,2.2,0.9,1.1,0.0,0.8,1.4,0.2,1,1.6,1.9,0.0,1.6,1.6,24.0,75.8,0.0,1.6,0.0,0.0
176,Alessandro Schöpf,Schalke 04,30,M,19,943,0,0,0,0,0.5,81.6,0.3,0,6.05,0.6,0.3,0.6,0.1,0.2,0.3,0.1,0,0.6,0.7,0.2,1.5,1.5,16.9,81.6,0.1,0.2,0.0,0.0
177,Robin Quaison,Mainz 05,30,M,28,1480,6,2,1,0,1.3,67.5,0.8,1,6.53,0.5,0.5,0.8,0.0,0.3,0.3,0.0,0,0.6,0.4,0.1,0.6,0.6,11.1,67.5,0.0,0.4,0.0,0.3709677419354839
178,Danny Latza,Mainz 05,34,M,29,1805,0,2,8,0,0.8,72.0,1.0,0,6.44,1.5,0.9,1.1,0.0,0.7,1.6,0.1,0,0.6,1.0,0.0,0.6,0.6,24.0,72.0,0.4,1.1,0.0,0.3709677419354839
179,Kevin Stöger,Mainz 05,30,M,19,529,3,0,3,0,0.5,73.8,0.1,0,6.38,0.6,0.3,0.7,0.0,0.2,0.6,0.0,0,0.3,0.9,0.1,0.3,0.3,17.7,73.8,0.7,0.9,0.0,0.3709677419354839
180,Thomas Müller,Bayern Munich,34,M,32,2578,8,18,0,0,1.7,77.0,1.0,3,7.34,1.1,0.5,0.3,0.0,0.4,1.2,0.0,1,0.4,0.7,0.4,0.8,0.8,42.9,77.0,0.6,0.8,0.2,1.0
181,Leroy Sané,Bayern Munich,28,M,32,1982,7,7,3,0,2.8,84.1,0.1,0,7.17,0.9,0.4,0.8,0.0,0.0,0.5,0.0,0,1.9,0.8,0.2,1.3,1.3,29.5,84.1,0.5,0.7,0.1,1.0
182,Kingsley Coman,Bayern Munich,27,M,21,1369,6,2,1,1,2.2,84.1,0.4,1,7.13,0.7,0.4,0.4,0.0,0.1,0.5,0.0,0,2.3,1.0,0.2,1.4,1.4,28.8,84.1,1.0,1.1,0.1,1.0
183,Leon Goretzka,Bayern Munich,29,M,19,1407,3,3,0,0,2.4,83.9,1.6,3,7.08,1.3,0.9,0.8,0.1,1.2,0.8,0.1,0,0.5,0.5,0.1,0.7,0.7,43.8,83.9,0.2,1.5,0.0,1.0
184,Jamal Musiala,Bayern Munich,21,M,30,1458,5,5,2,0,1.4,84.8,0.2,0,6.94,1.3,0.6,0.6,0.0,0.0,0.7,0.0,0,1.9,0.7,0.1,1.3,1.3,23.0,84.8,0.0,0.3,0.1,1.0
185,Eric Choupo-Moting,Bayern Munich,35,M,20,363,4,2,0,0,0.8,75.0,0.5,0,6.49,0.5,0.3,0.4,0.0,0.1,0.4,0.0,0,0.7,0.4,0.1,0.3,0.3,6.8,75.0,0.0,0.1,0.0,1.0
186,Marcel Sabitzer,Bayern Munich,30,M,25,900,1,1,0,0,0.8,82.4,0.5,0,6.38,0.7,0.4,0.6,0.0,0.4,0.4,0.0,0,0.2,0.6,0.0,0.4,0.4,26.4,82.4,0.1,1.0,0.0,1.0
187,Christopher Nkunku,RB Leipzig,26,M,34,2735,20,13,2,0,2.4,81.8,0.8,10,7.64,0.7,0.4,0.9,0.0,0.4,0.8,0.1,0,1.9,1.8,0.4,1.5,1.5,28.2,81.8,0.6,0.6,0.2,0.6779661016949152
188,Amadou Haidara,RB Leipzig,26,M,20,1327,3,1,2,0,0.7,84.1,1.0,0,6.82,1.5,0.8,1.0,0.1,0.3,1.0,0.3,0,1.0,0.7,0.0,0.8,0.8,38.7,84.1,0.1,1.6,0.1,0.6779661016949152
189,Kevin Kampl,RB Leipzig,33,M,27,1913,0,1,4,0,0.3,91.4,0.3,0,6.58,1.5,0.9,1.3,0.1,0.5,1.2,0.2,0,0.4,0.4,0.0,0.5,0.5,55.3,91.4,0.1,1.7,0.1,0.6779661016949152
190,Marco Reus,Borussia Dortmund,34,M,29,2514,9,12,2,0,1.8,82.8,0.3,3,7.25,1.6,0.4,0.8,0.0,1.3,0.9,0.2,0,1.0,1.5,0.3,1.1,1.1,41.0,82.8,0.5,1.2,0.1,0.864406779661017
191,Jude Bellingham,Borussia Dortmund,20,M,32,2795,3,8,9,0,1.4,83.7,0.9,1,7.12,1.6,1.3,1.2,0.0,0.9,1.0,0.1,0,1.7,2.8,0.2,1.9,1.9,46.4,83.7,0.1,2.0,0.2,0.864406779661017
192,Julian Brandt,Borussia Dortmund,28,M,31,2083,9,8,3,0,1.1,82.6,0.5,4,7.12,1.2,0.8,0.4,0.0,0.4,1.2,0.1,0,1.2,0.5,0.1,1.0,1.0,38.1,82.6,1.2,1.2,0.1,0.864406779661017
193,Mahmoud Dahoud,Borussia Dortmund,28,M,22,1665,2,3,5,1,1.0,79.8,0.5,1,6.85,1.9,0.8,1.0,0.0,0.7,1.2,0.1,0,1.2,0.6,0.0,0.6,0.6,46.7,79.8,0.5,1.9,0.3,0.864406779661017
194,Thorgan Hazard,Borussia Dortmund,31,M,23,1337,4,1,2,0,1.0,78.3,1.0,2,6.73,1.0,0.3,1.0,0.0,0.1,1.1,0.0,0,1.0,0.8,0.5,0.7,0.7,30.2,78.3,0.5,1.0,0.0,0.864406779661017
195,Moussa Diaby,Bayer Leverkusen,24,M,32,2773,13,12,8,1,1.7,77.2,0.2,3,7.2,0.6,0.3,1.2,0.0,0.1,1.0,0.0,0,1.8,0.8,0.5,0.9,0.9,28.2,77.2,0.7,0.9,0.2,0.7796610169491526
196,Kerem Demirbay,Bayer Leverkusen,30,M,29,2053,1,4,10,0,1.3,81.6,0.4,2,6.98,1.8,1.1,1.2,0.1,0.7,0.9,0.3,0,1.0,1.0,0.1,0.8,0.8,43.0,81.6,1.5,4.0,0.1,0.7796610169491526
197,Charles Aránguiz,Bayer Leverkusen,35,M,26,1576,1,3,2,0,0.4,84.7,0.3,0,6.67,1.7,1.3,1.0,0.0,0.7,1.2,0.2,0,0.3,0.5,0.0,0.3,0.3,41.2,84.7,0.1,2.8,0.1,0.7796610169491526
198,Exequiel Palacios,Bayer Leverkusen,25,M,23,1094,2,2,2,0,0.4,86.4,0.3,1,6.61,1.3,1.2,0.5,0.0,0.4,1.0,0.0,0,0.3,0.7,0.0,0.6,0.6,33.8,86.4,0.1,2.0,0.2,0.7796610169491526
