,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_def,Blocks,OwnG,Drb_off,Fouled,Off,Disp,UnsTch,AvgP,PSp,Crosses,LonB,ThrB,Pts
0,Robert Lewandowski,Bayern Munich,35,FW,33,2959,22,7,2,0,4.4,77.5,1.7,5,7.65,0.4,0.2,0.8,0.0,0.5,0.2,0.0,0,1.5,1.4,0.9,1.5,1.5,22.1,77.5,0.0,0.6,0.2,1.0
1,Ádám Szalai,Hoffenheim,36,FW,30,1621,6,3,3,0,2.2,71.1,1.6,1,6.69,0.6,0.1,1.1,0.0,0.2,0.2,0.0,0,0.3,0.8,0.3,0.7,0.7,14.0,71.1,0.0,0.4,0.0,0.5423728813559322
2,Sébastien Haller,Eintracht Frankfurt,29,FW,29,2181,15,9,3,0,1.9,63.5,6.9,3,7.55,0.8,0.5,1.4,0.0,0.8,0.4,0.0,0,1.0,1.5,0.7,1.7,1.7,27.0,63.5,0.0,0.4,0.1,0.5932203389830508
3,Luka Jovic,Eintracht Frankfurt,26,FW,32,2249,17,5,1,0,3.0,70.4,1.9,4,7.0,0.3,0.1,0.9,0.0,0.9,0.3,0.0,0,0.8,1.3,0.5,1.4,1.4,18.7,70.4,0.1,0.9,0.1,0.5932203389830508
4,Lucas Alario,Bayer Leverkusen,31,FW,27,1256,9,3,1,0,1.6,75.5,1.5,2,6.72,0.6,0.0,0.9,0.0,0.5,0.4,0.0,0,0.2,0.9,0.5,0.9,0.9,15.0,75.5,0.0,0.3,0.0,0.6610169491525424
5,Davie Selke,Hertha Berlin,29,FW,30,1731,3,5,4,0,1.5,59.7,3.5,1,6.69,0.2,0.0,0.9,0.0,0.2,0.2,0.0,0,0.7,0.9,0.4,1.0,1.0,15.1,59.7,0.1,0.2,0.0,0.4067796610169492
6,Vedad Ibisevic,Hertha Berlin,39,FW,29,1826,10,2,5,1,1.8,72.2,2.4,1,6.68,0.4,0.1,1.3,0.0,0.7,0.3,0.1,1,0.5,0.5,0.9,0.9,0.9,14.9,72.2,0.0,0.6,0.1,0.4067796610169492
7,Wout Weghorst,Wolfsburg,31,FW,34,2931,17,7,4,0,2.1,69.5,3.4,3,7.24,0.9,0.3,1.1,0.0,0.9,0.8,0.1,0,0.4,1.1,0.9,1.4,1.4,23.6,69.5,0.1,0.5,0.1,0.6101694915254238
8,Rouwen Hennings,Fortuna Duesseldorf,36,FW,29,1832,7,4,3,0,2.0,66.4,1.9,0,6.68,0.5,0.1,0.8,0.0,0.7,0.4,0.0,0,0.1,0.8,0.2,0.4,0.4,15.3,66.4,0.0,0.5,0.1,0.423728813559322
9,Nils Petersen,Freiburg,35,FW,24,1930,10,3,0,0,2.0,68.2,3.8,3,7.11,1.2,0.5,1.0,0.0,1.4,0.8,0.1,0,0.3,0.8,0.1,1.2,1.2,21.3,68.2,0.0,0.7,0.0,0.288135593220339
10,Mario Gomez,VfB Stuttgart,38,FW,31,2216,7,2,3,1,1.7,65.7,3.0,1,6.6,0.6,0.2,1.0,0.0,1.1,0.3,0.2,0,0.3,0.7,0.4,0.7,0.7,15.7,65.7,0.0,0.3,0.0,0.15254237288135594
11,Hendrik Weydandt,Hannover 96,28,FW,28,1720,6,1,1,0,2.2,58.3,4.5,0,6.73,0.6,0.2,1.3,0.0,1.5,0.8,0.1,0,0.4,1.0,0.3,1.3,1.3,15.1,58.3,0.1,0.1,0.0,0.03389830508474576
12,Jean-Philippe Mateta,Mainz 05,26,FW,34,2495,14,2,2,0,2.9,71.2,3.2,3,6.93,0.4,0.1,0.9,0.0,0.6,0.3,0.1,0,1.0,0.9,1.1,1.8,1.8,13.2,71.2,0.1,0.3,0.0,0.4067796610169492
13,Anthony Ujah,Mainz 05,33,FW,22,724,4,0,2,0,1.2,66.1,1.9,1,6.43,0.1,0.0,0.7,0.0,0.5,0.0,0.1,0,0.1,0.2,0.5,0.5,0.5,7.9,66.1,0.0,0.2,0.1,0.4067796610169492
14,Alfred Finnbogason,Augsburg,35,FW,18,1346,10,1,2,0,2.2,68.1,1.3,3,6.85,0.4,0.2,1.9,0.0,0.6,0.4,0.1,0,0.7,0.5,1.2,1.3,1.3,17.6,68.1,0.1,0.5,0.1,0.22033898305084745
15,Mikael Ishak,Nuernberg,31,FW,29,1920,4,3,1,0,1.3,69.9,1.2,0,6.44,0.3,0.1,0.8,0.0,0.3,0.4,0.1,0,0.6,1.1,0.5,0.7,0.7,14.1,69.9,0.1,0.3,0.0,0.0
16,Robert Lewandowski,Bayern Munich,35,FW,31,2762,34,4,5,0,4.5,73.2,2.0,7,8.13,0.6,0.2,1.0,0.0,0.4,0.4,0.0,0,1.9,1.4,0.5,1.7,1.7,24.7,73.2,0.3,0.5,0.1,1.0
17,Bas Dost,Eintracht Frankfurt,34,FW,24,1477,8,2,2,0,1.3,59.2,5.4,2,7.06,0.5,0.2,0.7,0.0,0.9,0.2,0.1,0,0.1,0.5,0.4,0.2,0.2,19.1,59.2,0.0,0.5,0.0,0.4032258064516129
18,André Silva,Eintracht Frankfurt,28,FW,25,1580,12,3,2,0,2.2,68.7,1.6,2,6.87,0.3,0.3,0.6,0.0,0.2,0.5,0.0,0,0.7,0.8,0.5,1.3,1.3,18.8,68.7,0.0,0.2,0.0,0.4032258064516129
19,Gonçalo Paciência,Eintracht Frankfurt,29,FW,23,1280,7,3,4,0,2.2,66.9,2.1,1,6.82,0.4,0.0,1.2,0.0,0.5,0.4,0.0,0,1.2,1.0,0.4,2.2,2.2,12.0,66.9,0.2,0.7,0.0,0.4032258064516129
20,Wout Weghorst,Wolfsburg,31,FW,32,2741,16,3,7,0,2.7,63.1,4.1,4,7.06,0.5,0.1,1.4,0.0,0.9,0.5,0.1,0,0.6,1.3,0.6,1.3,1.3,24.5,63.1,0.1,0.3,0.0,0.46774193548387094
21,Ahmed Kutucu,Schalke 04,24,FW,25,663,3,2,2,0,0.6,71.6,0.5,0,6.3,0.4,0.1,0.4,0.0,0.2,0.4,0.0,0,0.8,0.2,0.2,0.7,0.7,6.5,71.6,0.0,0.1,0.0,0.3064516129032258
22,Lucas Alario,Bayer Leverkusen,31,FW,24,1165,7,1,6,0,2.1,72.0,1.9,2,6.64,0.3,0.0,1.0,0.0,0.4,0.3,0.1,0,0.5,0.5,0.8,0.7,0.7,12.5,72.0,0.0,0.4,0.0,0.6935483870967742
23,Sebastian Andersson,Union Berlin,32,FW,33,2689,12,1,5,0,2.0,59.9,7.4,5,7.07,0.6,0.2,1.9,0.0,1.1,0.5,0.1,0,0.6,1.2,0.6,2.0,2.0,23.2,59.9,0.2,0.2,0.0,0.3387096774193548
24,Anthony Ujah,Union Berlin,33,FW,24,947,3,2,0,0,0.8,57.8,2.5,0,6.45,0.3,0.1,0.8,0.0,0.4,0.2,0.0,0,0.3,0.2,0.4,0.4,0.4,11.0,57.8,0.0,0.2,0.0,0.3387096774193548
25,Vedad Ibisevic,Hertha Berlin,39,FW,25,1257,7,2,4,0,1.1,70.8,1.2,2,6.52,0.2,0.0,0.8,0.0,0.6,0.1,0.0,0,0.2,0.5,0.5,0.9,0.9,9.3,70.8,0.0,0.5,0.0,0.3387096774193548
26,Davie Selke,Hertha Berlin,29,FW,19,957,1,1,3,0,1.0,60.0,3.9,0,6.4,0.3,0.1,1.4,0.0,0.6,0.2,0.1,0,0.3,1.1,0.3,0.7,0.7,12.1,60.0,0.0,0.1,0.0,0.3387096774193548
27,Alfred Finnbogason,Augsburg,35,FW,21,962,3,1,1,0,0.9,61.5,0.9,0,6.35,0.5,0.1,0.7,0.0,0.4,0.2,0.1,0,0.3,0.5,0.3,0.6,0.6,11.0,61.5,0.0,0.3,0.0,0.25806451612903225
28,Jhon Córdoba,FC Koln,30,FW,29,2005,13,2,5,0,2.1,76.4,3.2,2,6.96,0.3,0.2,2.0,0.0,0.6,0.3,0.0,0,0.7,2.2,0.9,1.6,1.6,14.2,76.4,0.1,0.3,0.0,0.25806451612903225
29,Anthony Modeste,FC Koln,36,FW,27,1132,4,1,1,0,1.3,56.3,2.6,1,6.39,0.4,0.0,0.9,0.0,0.7,0.3,0.1,0,0.3,0.6,0.3,0.4,0.4,8.3,56.3,0.0,0.2,0.0,0.25806451612903225
30,Simon Terodde,FC Koln,36,FW,23,804,3,1,4,0,1.5,56.8,1.7,0,6.34,0.3,0.1,1.1,0.0,0.6,0.4,0.1,0,0.1,0.5,0.1,0.3,0.3,7.3,56.8,0.0,0.1,0.0,0.25806451612903225
31,Nils Petersen,Freiburg,35,FW,34,2432,11,2,1,0,1.6,62.5,2.6,1,6.84,0.6,0.3,0.3,0.0,1.9,0.5,0.2,0,0.2,0.5,0.4,0.6,0.6,15.3,62.5,0.1,0.5,0.0,0.45161290322580644
32,Jean-Philippe Mateta,Mainz 05,26,FW,18,1057,3,1,0,1,1.9,64.8,2.2,0,6.46,0.1,0.1,0.5,0.0,0.6,0.3,0.1,0,0.9,0.4,0.7,1.0,1.0,11.1,64.8,0.0,0.1,0.0,0.27419354838709675
33,Ádám Szalai,Mainz 05,36,FW,27,1141,1,1,1,0,1.1,61.0,2.3,0,6.36,0.3,0.1,0.9,0.0,0.5,0.4,0.0,0,0.4,0.9,0.3,1.4,1.4,10.9,61.0,0.0,0.1,0.0,0.27419354838709675
34,Rouwen Hennings,Fortuna Duesseldorf,36,FW,32,2459,15,0,4,0,2.3,70.7,1.5,1,6.7,0.3,0.1,0.8,0.0,1.0,0.5,0.0,0,0.4,1.0,0.3,0.6,0.6,18.9,70.7,0.2,0.5,0.0,0.16129032258064516
35,Robert Lewandowski,Bayern Munich,35,FW,29,2463,41,7,4,0,4.7,77.2,1.7,11,8.07,0.5,0.1,1.4,0.0,0.4,0.4,0.0,0,0.8,1.0,0.7,1.5,1.5,22.8,77.2,0.2,0.5,0.0,1.0
36,Erling Haaland,Borussia Dortmund,23,FW,28,2410,27,6,2,0,3.3,72.7,1.3,8,7.63,0.3,0.1,0.7,0.0,0.6,0.1,0.1,0,1.1,0.8,0.6,0.4,0.4,16.3,72.7,0.0,0.1,0.0,0.7741935483870968
37,André Silva,Eintracht Frankfurt,28,FW,32,2771,28,5,1,0,3.7,73.4,2.3,8,7.51,0.3,0.1,0.6,0.0,0.5,0.2,0.0,0,0.8,1.1,0.9,1.5,1.5,23.4,73.4,0.1,0.3,0.0,0.7096774193548387
38,Luka Jovic,Eintracht Frankfurt,26,FW,18,888,4,0,2,0,1.4,78.6,1.4,0,6.55,0.1,0.1,0.7,0.0,0.4,0.2,0.0,0,0.8,0.4,0.2,1.1,1.1,15.8,78.6,0.0,0.8,0.1,0.7096774193548387
39,Jhon Córdoba,Hertha Berlin,30,FW,21,1544,7,1,3,0,2.3,76.7,1.9,1,6.78,0.4,0.3,1.8,0.0,0.2,0.1,0.1,0,0.7,2.1,0.8,1.4,1.4,13.7,76.7,0.2,0.4,0.0,0.3064516129032258
40,Krzysztof Piatek,Hertha Berlin,28,FW,32,1635,7,1,4,0,1.3,72.3,1.7,1,6.44,0.3,0.2,1.4,0.0,0.4,0.6,0.0,0,0.2,0.7,0.6,0.7,0.7,12.0,72.3,0.1,0.4,0.0,0.3064516129032258
41,Wout Weghorst,Wolfsburg,31,FW,34,2950,20,8,3,0,2.7,66.1,2.8,6,7.31,0.4,0.1,0.9,0.0,0.8,0.5,0.1,0,0.5,0.8,1.1,0.8,0.8,23.1,66.1,0.0,0.6,0.1,0.7258064516129032
42,Bartosz Bialek,Wolfsburg,22,FW,19,257,2,0,1,0,0.5,67.6,0.6,0,6.23,0.3,0.2,0.4,0.0,0.2,0.0,0.1,0,0.1,0.2,0.1,0.1,0.1,3.9,67.6,0.0,0.4,0.0,0.7258064516129032
43,Lucas Alario,Bayer Leverkusen,31,FW,25,1244,11,2,2,0,1.6,73.9,1.5,3,6.75,0.3,0.1,0.7,0.0,0.4,0.1,0.0,0,0.6,0.7,0.4,0.6,0.6,12.2,73.9,0.0,0.2,0.0,0.5806451612903226
44,Sasa Kalajdzic,VfB Stuttgart,26,FW,33,2140,16,5,1,0,2.1,68.7,2.9,7,7.02,0.5,0.3,0.9,0.0,0.6,0.5,0.0,0,0.5,1.1,0.1,0.9,0.9,20.0,68.7,0.0,0.3,0.0,0.46774193548387094
45,Nils Petersen,Freiburg,35,FW,32,1292,8,0,0,0,1.0,64.3,1.0,0,6.38,0.3,0.3,0.4,0.0,0.9,0.6,0.0,0,0.1,0.1,0.2,0.3,0.3,7.4,64.3,0.0,0.2,0.0,0.46774193548387094
46,Joel Pohjanpalo,Union Berlin,29,FW,19,851,6,0,0,0,1.6,68.6,1.7,1,6.65,0.3,0.1,0.4,0.0,0.6,0.3,0.0,0,0.3,0.4,0.6,0.2,0.2,9.7,68.6,0.1,0.3,0.1,0.5483870967741935
47,Taiwo Awoniyi,Union Berlin,26,FW,21,1366,5,2,0,0,1.4,66.8,1.6,0,6.53,0.2,0.1,1.0,0.0,0.2,0.6,0.0,0,0.6,1.0,0.7,1.4,1.4,13.8,66.8,0.0,0.3,0.0,0.5483870967741935
48,Fabian Klos,Arminia Bielefeld,36,FW,34,2725,5,2,4,0,1.6,54.9,6.5,2,6.85,0.7,0.1,1.4,0.0,0.8,0.6,0.2,0,0.2,1.6,0.4,0.9,0.9,23.3,54.9,0.1,0.6,0.0,0.3064516129032258
49,Sven Schipplock,Arminia Bielefeld,35,FW,32,724,1,0,4,0,0.5,55.6,0.6,0,6.19,0.5,0.2,1.2,0.0,0.2,0.7,0.1,0,0.3,0.9,0.1,0.2,0.2,5.3,55.6,0.0,0.1,0.0,0.3064516129032258
50,Niclas Füllkrug,Werder Bremen,31,FW,19,879,6,0,1,0,1.8,57.7,2.9,1,6.64,0.4,0.2,0.8,0.1,0.6,0.6,0.2,0,0.4,0.7,0.8,0.9,0.9,13.3,57.7,0.1,0.5,0.0,0.24193548387096775
51,Davie Selke,Werder Bremen,29,FW,23,803,3,0,4,0,1.2,55.0,2.8,0,6.33,0.1,0.0,0.9,0.0,0.3,0.3,0.1,0,0.1,1.2,0.4,0.6,0.6,8.8,55.0,0.0,0.1,0.0,0.24193548387096775
52,Matthew Hoppe,Schalke 04,23,FW,22,1310,6,1,3,0,0.9,68.9,1.1,0,6.41,0.3,0.2,1.0,0.0,0.6,0.5,0.1,0,0.6,0.7,0.4,0.5,0.5,11.4,68.9,0.0,0.1,0.0,0.0
53,Ádám Szalai,Mainz 05,36,FW,18,733,1,0,1,0,0.8,56.2,1.4,0,6.21,0.4,0.1,1.0,0.0,0.2,0.3,0.1,0,0.3,0.7,0.3,1.1,1.1,11.2,56.2,0.0,0.3,0.1,0.3709677419354839
54,Robert Lewandowski,Bayern Munich,35,FW,34,2952,35,3,2,0,4.7,77.4,1.6,8,7.89,0.3,0.2,0.6,0.1,0.2,0.4,0.1,0,1.4,1.1,0.6,1.6,1.6,21.6,77.4,0.1,0.4,0.1,1.0
55,André Silva,RB Leipzig,28,FW,33,2081,11,3,1,0,1.8,73.1,1.1,1,6.74,0.4,0.1,0.6,0.0,0.4,0.3,0.1,0,0.7,0.8,0.5,1.4,1.4,16.7,73.1,0.1,0.1,0.0,0.6779661016949152
56,Erling Haaland,Borussia Dortmund,23,FW,24,1915,22,7,3,0,3.3,71.3,1.6,6,7.55,0.1,0.0,0.7,0.0,1.3,0.0,0.0,0,0.5,0.6,0.6,0.7,0.7,19.2,71.3,0.0,0.0,0.1,0.864406779661017
57,Lucas Alario,Bayer Leverkusen,31,FW,27,642,6,0,2,0,0.9,67.3,0.7,0,6.4,0.2,0.0,0.3,0.0,0.2,0.1,0.0,0,0.4,0.3,0.3,0.5,0.5,6.2,67.3,0.0,0.1,0.0,0.7796610169491526
58,Nils Petersen,Freiburg,35,FW,22,568,5,1,0,0,0.6,61.7,1.0,0,6.42,0.2,0.1,0.1,0.0,0.8,0.5,0.0,0,0.2,0.1,0.0,0.1,0.1,6.0,61.7,0.0,0.0,0.0,0.6271186440677966
59,Gonçalo Paciência,Eintracht Frankfurt,29,FW,18,505,3,0,3,0,1.6,68.5,1.0,0,6.31,0.2,0.1,0.5,0.0,0.2,0.1,0.0,0,0.7,0.7,0.2,0.8,0.8,7.9,68.5,0.0,0.7,0.0,0.4067796610169492
60,Anthony Modeste,FC Koln,36,FW,32,2620,20,3,4,0,3.3,65.7,3.0,6,7.11,0.3,0.1,1.2,0.0,0.9,0.5,0.1,0,0.2,1.0,1.1,0.7,0.7,13.7,65.7,0.1,0.4,0.0,0.576271186440678
61,Sebastian Andersson,FC Koln,32,FW,26,1254,3,1,3,0,1.3,65.2,2.0,1,6.38,0.4,0.1,0.9,0.0,0.5,0.2,0.0,0,0.2,0.7,0.2,0.7,0.7,8.6,65.2,0.0,0.0,0.0,0.576271186440678
62,Wout Weghorst,Wolfsburg,31,FW,18,1552,6,1,2,0,2.1,70.9,2.5,1,6.76,0.7,0.1,0.9,0.0,0.6,0.6,0.2,0,0.4,1.7,0.8,1.0,1.0,23.7,70.9,0.0,0.6,0.1,0.4067796610169492
63,Taiwo Awoniyi,Union Berlin,26,FW,31,2200,15,1,1,0,2.2,67.2,1.7,5,6.84,0.4,0.1,0.8,0.0,0.9,0.3,0.1,1,1.1,0.7,0.7,1.3,1.3,14.8,67.2,0.1,0.1,0.1,0.6610169491525424
64,Kevin Behrens,Union Berlin,33,FW,24,480,2,2,1,0,0.7,65.1,1.9,0,6.35,0.1,0.1,0.6,0.0,0.3,0.2,0.0,0,0.2,0.2,0.0,0.3,0.3,8.0,65.1,0.0,0.1,0.0,0.6610169491525424
65,Fabian Klos,Arminia Bielefeld,36,FW,25,1423,3,1,2,1,1.6,51.1,4.6,1,6.57,0.3,0.0,1.2,0.0,1.2,0.3,0.2,0,0.4,0.7,0.1,0.6,0.6,17.7,51.1,0.0,0.6,0.0,0.1694915254237288
66,Janni Serra,Arminia Bielefeld,26,FW,26,1125,3,2,1,0,0.9,62.1,2.0,0,6.33,0.2,0.2,0.6,0.0,0.7,0.2,0.1,0,0.2,0.5,0.2,1.0,1.0,9.7,62.1,0.0,0.2,0.0,0.1694915254237288
67,Davie Selke,Hertha Berlin,29,FW,25,997,4,0,1,0,1.0,60.5,2.3,0,6.34,0.2,0.0,1.2,0.0,0.4,0.1,0.0,0,0.1,0.8,0.2,0.5,0.5,8.8,60.5,0.0,0.1,0.0,0.2542372881355932
68,Andi Zeqiri,Augsburg,24,FW,22,1032,2,1,2,0,1.4,67.9,0.5,0,6.29,0.6,0.1,0.9,0.0,0.5,0.4,0.0,0,0.4,0.7,0.5,0.9,0.9,7.5,67.9,0.1,0.2,0.0,0.3389830508474576
69,Dickson Abiama,Greuther Fuerth,25,FW,24,715,0,1,3,0,0.8,63.6,0.8,0,6.14,0.5,0.2,0.7,0.0,0.3,0.3,0.0,0,0.3,0.5,0.6,0.4,0.4,5.5,63.6,0.0,0.0,0.1,0.0
70,Sébastien Haller,Borussia Dortmund,29,FW,19,1232,9,3,1,0,1.8,70.5,2.2,1,7.21,0.3,0.1,0.7,0.0,0.5,0.2,0.0,0,0.5,0.7,0.2,0.8,0.8,16.1,70.5,0.0,0.2,0.0,1.0
71,Youssoufa Moukoko,Borussia Dortmund,19,FW,26,1135,7,3,0,0,1.3,71.3,0.2,1,6.6,0.5,0.1,0.3,0.0,0.0,0.1,0.0,0,0.7,0.3,0.0,0.8,0.8,7.5,71.3,0.1,0.1,0.0,1.0
72,Anthony Modeste,Borussia Dortmund,36,FW,19,807,2,1,4,0,1.2,59.5,1.7,0,6.44,0.2,0.1,0.7,0.0,1.1,0.2,0.0,0,0.0,0.4,0.3,0.5,0.5,6.4,59.5,0.1,0.0,0.0,1.0
73,Mathys Tel,Bayern Munich,19,FW,22,399,5,0,2,0,0.9,80.4,0.4,0,6.36,0.1,0.0,0.4,0.0,0.1,0.0,0.0,0,0.5,0.3,0.2,0.5,0.5,7.0,80.4,0.1,0.0,0.0,1.0
74,Niclas Füllkrug,Werder Bremen,31,FW,28,2479,16,5,4,0,2.8,63.7,5.5,5,7.38,0.3,0.0,1.2,0.0,0.9,0.4,0.1,0,1.1,1.7,1.0,1.8,1.8,32.3,63.7,0.1,1.5,0.0,0.16666666666666666
75,André Silva,RB Leipzig,28,FW,31,1741,4,3,3,0,1.9,73.7,0.6,0,6.63,0.4,0.1,1.0,0.0,0.1,0.2,0.0,0,0.7,1.4,0.3,1.4,1.4,15.1,73.7,0.0,0.3,0.1,0.8809523809523809
76,Lucas Alario,Eintracht Frankfurt,31,FW,20,317,1,0,0,0,0.6,65.9,1.1,0,6.19,0.2,0.1,0.5,0.0,0.6,0.1,0.0,0,0.3,0.1,0.3,0.4,0.4,4.3,65.9,0.0,0.1,0.0,0.5
77,Nils Petersen,Freiburg,35,FW,27,257,1,0,1,0,0.3,44.6,0.5,0,6.1,0.2,0.0,0.2,0.0,0.2,0.1,0.1,0,0.0,0.1,0.1,0.1,0.1,2.7,44.6,0.0,0.0,0.0,0.7142857142857143
78,Steffen Tigges,FC Koln,25,FW,30,1598,6,1,1,0,1.2,58.9,2.2,2,6.59,0.4,0.3,0.4,0.0,0.6,0.3,0.1,0,0.3,0.4,0.3,0.7,0.7,10.9,58.9,0.1,0.2,0.0,0.30952380952380953
79,Kevin Behrens,Union Berlin,33,FW,33,1536,8,1,6,0,1.1,59.6,5.4,4,6.83,0.3,0.2,1.1,0.0,0.7,0.4,0.1,0,0.4,0.8,0.4,0.6,0.6,14.2,59.6,0.1,0.3,0.1,0.7857142857142857
80,Jordan Siebatcheu,Union Berlin,28,FW,31,1359,4,3,3,0,1.1,55.6,3.4,2,6.56,0.5,0.1,1.2,0.0,0.5,0.5,0.2,0,0.3,0.4,0.3,0.8,0.8,9.5,55.6,0.0,0.1,0.0,0.7857142857142857
81,Philipp Hofmann,Bochum,31,FW,34,2643,8,2,5,0,1.5,58.9,6.3,3,7.0,0.5,0.2,1.4,0.0,1.4,0.2,0.2,0,0.3,1.2,0.5,1.1,1.1,21.6,58.9,0.0,0.3,0.0,0.14285714285714285
82,Simon Terodde,Schalke 04,36,FW,32,1825,5,0,5,0,1.4,67.8,2.3,2,6.49,0.5,0.2,1.2,0.0,0.3,0.3,0.1,0,0.1,1.1,0.8,0.5,0.5,9.7,67.8,0.0,0.2,0.0,0.047619047619047616
83,Wilfried Kanga,Hertha Berlin,26,FW,23,1421,2,0,3,0,1.1,62.8,2.3,0,6.42,0.2,0.1,0.8,0.0,0.5,0.1,0.1,0,0.3,0.5,0.5,0.8,0.8,10.5,62.8,0.1,0.1,0.0,0.0
84,Jessic Ngankam,Hertha Berlin,23,FW,18,825,4,0,5,0,1.1,62.7,0.8,0,6.33,0.8,0.1,1.1,0.0,0.2,0.4,0.1,0,0.6,0.7,0.1,1.0,1.0,6.1,62.7,0.0,0.2,0.0,0.0
85,Dion Beljo,Augsburg,22,FW,18,1140,3,2,2,0,0.7,65.1,2.6,1,6.57,0.4,0.1,1.4,0.1,0.8,0.6,0.1,0,0.4,0.6,0.4,1.3,1.3,13.4,65.1,0.1,0.3,0.0,0.11904761904761904
86,Olivier Giroud,Chelsea,37,FW,27,834,2,4,1,0,1.2,68.2,1.4,0,6.43,0.1,0.1,0.4,0.0,0.2,0.1,0.0,0,0.1,0.2,0.2,0.2,0.2,9.7,68.2,0.0,0.2,0.0,0.6829268292682927
87,Fernando Llorente,Tottenham,39,FW,20,685,1,4,2,0,1.2,66.4,2.7,0,6.49,0.2,0.1,0.6,0.0,0.5,0.1,0.1,1,0.3,0.3,0.3,0.6,0.6,11.2,66.4,0.0,0.2,0.0,0.6707317073170732
88,Salomón Rondón,Newcastle,34,FW,32,2609,11,7,1,0,2.8,69.9,4.6,1,7.05,0.3,0.2,0.7,0.0,1.2,0.6,0.1,0,0.6,0.8,0.6,2.4,2.4,23.0,69.9,0.1,0.3,0.1,0.35365853658536583
89,Chicharito,West Ham,35,FW,25,1339,7,1,2,0,1.5,71.1,0.5,0,6.59,0.1,0.0,0.4,0.0,0.3,0.2,0.0,0,0.5,1.4,0.4,0.4,0.4,12.9,71.1,0.0,0.4,0.1,0.43902439024390244
90,Troy Deeney,Watford,35,FW,32,2548,9,5,4,1,2.0,60.7,6.5,4,7.11,0.8,0.2,1.3,0.0,0.9,0.8,0.1,0,0.2,1.1,0.4,1.1,1.1,25.8,60.7,0.1,0.4,0.1,0.4146341463414634
91,Andre Gray,Watford,32,FW,29,1362,7,2,2,0,1.2,65.7,0.6,0,6.35,0.1,0.1,0.4,0.0,0.1,0.2,0.0,0,0.3,0.3,0.5,0.7,0.7,8.1,65.7,0.1,0.1,0.0,0.4146341463414634
92,Raúl Jiménez,Wolves,32,FW,38,3125,13,7,4,0,2.9,72.8,2.1,4,7.07,0.8,0.7,1.1,0.0,1.0,0.4,0.1,0,0.9,1.0,0.9,1.8,1.8,27.9,72.8,0.2,0.9,0.1,0.5
93,Chris Wood,Burnley,32,FW,38,2596,10,2,2,0,1.6,64.8,3.5,2,6.67,0.3,0.1,0.7,0.0,0.7,0.3,0.1,0,0.2,0.6,1.4,1.2,1.2,15.8,64.8,0.1,0.1,0.1,0.2926829268292683
94,Sam Vokes,Burnley,34,FW,20,916,3,0,0,0,1.1,50.7,6.3,0,6.63,0.2,0.0,0.7,0.0,0.9,0.0,0.1,0,0.2,0.5,0.4,0.7,0.7,13.4,50.7,0.0,0.1,0.0,0.2926829268292683
95,Glenn Murray,Brighton,40,FW,38,2513,13,1,5,0,1.4,58.3,4.6,3,6.65,0.4,0.1,2.1,0.1,0.4,0.4,0.1,0,0.2,1.4,1.0,0.9,0.9,15.9,58.3,0.0,0.2,0.0,0.24390243902439024
96,Florin Andone,Brighton,31,FW,23,876,3,0,5,0,0.8,67.3,1.6,0,6.22,0.4,0.1,1.2,0.0,0.5,0.2,0.0,0,0.4,0.9,0.2,1.4,1.4,7.2,67.3,0.1,0.1,0.0,0.24390243902439024
97,Callum Wilson,Bournemouth,32,FW,30,2535,14,9,3,0,2.2,67.1,1.5,4,6.99,0.3,0.1,1.4,0.0,0.5,0.3,0.1,0,0.6,1.1,0.6,1.5,1.5,14.7,67.1,0.2,0.1,0.0,0.35365853658536583
98,Lys Mousset,Bournemouth,28,FW,24,351,1,0,1,0,0.5,71.9,0.4,0,6.11,0.1,0.0,0.3,0.0,0.1,0.1,0.0,0,0.4,0.2,0.2,0.2,0.2,5.0,71.9,0.0,0.0,0.0,0.35365853658536583
99,Steve Mounié,Huddersfield,29,FW,31,1778,2,3,1,1,2.0,64.5,6.8,2,6.69,0.3,0.2,1.0,0.0,0.5,0.3,0.0,0,0.4,0.5,0.5,1.2,1.2,18.0,64.5,0.0,0.1,0.0,0.0
100,Laurent Depoitre,Huddersfield,35,FW,23,1062,0,1,1,0,1.3,59.9,3.5,0,6.22,0.3,0.1,0.8,0.0,0.3,0.1,0.0,0,0.2,0.4,0.3,1.3,1.3,11.9,59.9,0.0,0.1,0.0,0.0
101,Charlie Austin,Southampton,34,FW,25,981,2,2,1,0,1.3,58.6,1.7,0,6.27,0.5,0.1,0.6,0.0,0.5,0.2,0.1,0,0.0,0.7,0.4,0.7,0.7,7.9,58.6,0.0,0.2,0.0,0.2804878048780488
102,Aleksandar Mitrovic,Fulham,29,FW,37,3282,11,3,7,0,3.5,72.0,6.5,4,7.03,0.5,0.2,1.6,0.0,1.4,0.3,0.2,0,0.6,1.6,0.9,2.6,2.6,27.7,72.0,0.0,0.4,0.1,0.12195121951219512
103,Raúl Jiménez,Wolves,32,FW,38,3252,17,6,3,0,3.1,72.2,2.3,3,7.25,0.5,0.4,1.0,0.0,0.8,0.7,0.0,0,1.6,0.9,0.5,1.8,1.8,26.1,72.2,0.1,1.2,0.1,0.48717948717948717
